name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,12/31/1991,12/31/1990
			NonCurrentDeferredTaxesLiabilities,"21,768,000","9,769,000",,,,"0","34,582,000","57,049,000","93,918,000","189,386,000","217,469,000","190,146,000","176,348,000","223,278,000","140,949,000","177,709,000","178,423,000","79,989,000","208,720,000","245,506,000","304,331,000","315,672,000","453,712,000","472,355,000","563,105,000","758,279,000","833,352,000","859,588,000","865,726,000","891,681,000","846,698,000","725,408,000","688,994,000","650,125,000","639,000,000","598,662,000","548,339,000","537,383,000","573,577,000","596,725,000","583,660,000","568,263,000","609,393,000","496,405,000","425,029,000","443,135,000","422,021,000","408,997,000","384,292,000","308,189,000","285,042,000","280,144,000","305,471,000","358,334,000","343,046,000","186,590,000","289,050,000","257,603,000","281,250,000","246,508,000","228,024,000","224,518,000","203,837,000","154,689,000","138,085,000","128,296,000","151,129,000","161,333,000","153,724,000","129,830,000","117,166,000","103,488,000","98,126,000","90,947,000","80,972,000","71,538,000","67,785,000","60,156,000","57,197,000","52,458,000","48,174,000","47,685,000","42,494,000","35,067,000","30,715,000","24,820,000","21,086,000","7,199,000","3,784,000","500,000","13,600,000","11,800,000","11,200,000","11,200,000","14,500,000","18,000,000","16,900,000","16,600,000","16,300,000","14,200,000","10,600,000","5,800,000","3,400,000","2,300,000","1,100,000","1,200,000","1,800,000","1,500,000","1,600,000","1,800,000","3,000,000","2,500,000","2,600,000","2,700,000","2,800,000","4,100,000","3,900,000","4,200,000","3,400,000","3,200,000"
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,315,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90,389,000","89,591,000","111,670,000",,"108,489,000","133,419,000","147,403,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90,389,000","89,591,000","111,670,000",,"108,489,000","133,419,000","147,403,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,"51,631,000","25,696,000","90,655,000","116,273,000","67,595,000","22,331,000","33,068,000","24,028,000","7,202,000","3,444,000","6,014,000","12,431,000","13,332,000","12,496,000","72,605,000","67,583,000","53,712,000","71,402,000","67,676,000","69,915,000","81,306,000","98,340,000","104,705,000","104,660,000","78,514,000","0","2,019,000","1,026,000","398,000","70,000","8,243,000","52,847,000","7,885,000","4,640,000","6,873,000","1,525,000","12,669,000","6,645,000","8,802,000","956,000","25,397,000","12,875,000","3,184,000","38,233,000","64,574,000","32,557,000","25,450,000","24,046,000","46,823,000","65,499,000","46,315,000","54,198,000","18,832,000","27,419,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"69,252,000","67,566,000","67,695,000","55,033,000","56,902,000","56,557,000","52,197,000","55,072,000","58,074,000","61,433,000","63,233,000","67,140,000","68,058,000","42,522,000","45,810,000","45,906,000","45,786,000","48,400,000","47,497,000","45,098,000","47,252,000","47,244,000","43,700,000","54,317,000","50,201,000","52,943,000","54,303,000","55,264,000","62,478,000","66,767,000","70,034,000","74,571,000","81,019,000","85,756,000","119,420,000","124,378,000","134,778,000","145,184,000","57,680,000","57,083,000","61,505,000","175,584,000","17,383,000","16,866,000","15,078,000","153,206,000","222,617,000","217,394,000","222,289,000","262,105,000","267,344,000","264,369,000","275,458,000","297,677,000","597,209,000","925,941,000","571,915,000","515,687,000","349,217,000","349,357,000","321,328,000","293,155,000","285,412,000","326,029,000","292,461,000","272,252,000","176,734,000","109,000,000","95,951,000","79,492,000","54,883,000","44,990,000","40,999,000","38,736,000","34,398,000","36,978,000","33,652,000","5,727,000","101,492,000","867,000","1,981,000","255,000","616,000","985,000","1,369,000","987,000","1,095,000","931,000","1,383,000","1,800,000","1,400,000","1,600,000","1,900,000","1,900,000","1,800,000","1,700,000","1,700,000","1,600,000","1,400,000","1,400,000","1,300,000","1,500,000","2,200,000","2,000,000","1,700,000","1,300,000","1,300,000","1,100,000","1,000,000","1,000,000","800,000","700,000","700,000","700,000","800,000","1,000,000","800,000","500,000","100,000",
TotalEquityGrossMinorityInterest,"2,115,109,000","2,063,131,000","1,636,899,000","1,552,509,000","1,769,672,000","2,016,160,000","2,185,108,000","2,280,832,000","2,341,717,000","2,748,994,000","2,843,750,000","2,801,843,000","2,743,225,000","2,920,322,000","2,599,399,000","2,736,627,000","2,712,097,000","2,394,608,000","2,412,041,000","2,501,828,000","2,615,515,000","2,497,133,000","1,847,915,000","1,348,836,000","1,508,416,000","1,852,401,000","2,186,837,000","2,188,307,000","2,236,228,000","2,286,655,000","1,951,840,000","1,745,952,000","1,675,419,000","1,606,821,000","1,586,784,000","1,526,903,000","1,436,825,000","1,414,466,000","1,474,042,000","1,527,696,000","1,490,424,000","1,462,940,000","1,587,753,000","1,349,166,000","1,212,448,000","1,218,526,000","1,202,451,000","1,182,833,000","1,133,591,000","973,570,000","996,117,000","1,011,428,000","1,084,876,000","1,127,485,000","1,008,910,000","540,383,000","803,496,000","863,345,000","933,194,000","898,804,000","844,368,000","743,374,000","686,414,000","571,859,000","634,155,000","569,320,000","516,934,000","518,420,000","500,290,000","484,455,000","434,321,000","426,983,000","396,647,000","390,653,000","372,170,000","348,750,000","332,274,000","300,158,000","303,086,000","296,293,000","289,629,000","286,828,000","283,477,000","274,352,000","256,891,000","250,743,000","232,942,000","214,330,000","196,444,000","189,100,000","141,500,000","138,700,000","134,200,000","134,700,000","140,100,000","150,700,000","149,100,000","147,900,000","146,900,000","142,900,000","137,700,000","75,200,000","71,100,000","68,500,000","66,500,000","66,300,000","66,500,000","66,800,000","66,800,000","66,000,000","68,300,000","66,400,000","64,500,000","63,600,000","64,500,000","63,100,000","62,300,000","61,400,000","31,100,000","27,500,000"
	StockholdersEquity,"2,115,109,000","2,063,131,000","1,636,899,000","1,552,509,000","1,769,672,000","2,016,160,000","2,185,108,000","2,280,832,000","2,341,717,000","2,748,994,000","2,843,750,000","2,801,843,000","2,743,225,000","2,920,322,000","2,599,399,000","2,736,627,000","2,712,097,000","2,394,608,000","2,412,041,000","2,501,828,000","2,615,515,000","2,497,133,000","1,847,915,000","1,348,836,000","1,508,416,000","1,852,401,000","2,186,837,000","2,188,307,000","2,236,228,000","2,286,655,000","1,951,840,000","1,745,952,000","1,675,419,000","1,606,821,000","1,586,784,000","1,526,903,000","1,436,825,000","1,414,466,000","1,474,042,000","1,527,696,000","1,490,424,000","1,462,940,000","1,587,753,000","1,349,166,000","1,212,448,000","1,218,526,000","1,202,451,000","1,182,833,000","1,133,591,000","973,570,000","996,117,000","1,011,428,000","1,084,876,000","1,127,485,000","1,008,910,000","540,383,000","803,496,000","863,345,000","933,194,000","898,804,000","844,368,000","743,374,000","686,414,000","571,859,000","634,155,000","569,320,000","516,934,000","518,420,000","500,290,000","484,455,000","434,321,000","426,983,000","396,647,000","390,653,000","371,568,000","348,188,000","331,574,000","299,513,000","302,374,000","295,625,000","289,006,000","286,117,000","282,896,000","273,869,000","256,295,000","250,136,000","232,594,000","213,959,000","196,106,000","188,800,000","141,000,000","138,700,000","134,200,000","134,700,000","140,100,000","150,700,000","149,100,000","147,900,000","146,900,000","142,900,000","137,700,000","75,200,000","71,100,000","68,500,000","66,500,000","66,300,000","66,500,000","66,800,000","66,800,000","66,000,000","68,300,000","66,400,000","64,500,000","63,600,000","64,500,000","63,100,000","62,300,000","61,400,000","31,100,000","27,500,000"
		CapitalStock,"1,219,000","1,219,000","1,215,000","1,210,000","1,147,000","1,147,000","1,146,000","1,136,000","1,130,000","1,130,000","1,129,000","1,125,000","1,122,000","1,122,000","1,121,000","1,118,000","1,117,000","1,117,000","1,116,000","1,115,000","1,113,000","1,113,000","869,000","683,000","681,000","681,000","680,000","676,000","675,000","675,000","674,000","671,000","671,000","671,000","670,000","664,000","663,000","662,000","661,000","652,000","642,000","641,000","641,000","638,000","637,000","634,000","631,000","631,000","630,000","629,000","626,000","626,000","626,000","625,000","624,000","623,000","615,000","640,000","637,000","636,000","630,000","553,000","551,000","583,000","572,000","570,000","582,000","580,000","577,000","287,000","286,000","297,000","295,000","292,000","292,000","291,000","291,000","290,000","289,000","289,000","288,000","288,000","287,000","287,000","287,000","286,000","284,000","141,000","140,000","100,000","100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"1,219,000","1,219,000","1,215,000","1,210,000","1,147,000","1,147,000","1,146,000","1,136,000","1,130,000","1,130,000","1,129,000","1,125,000","1,122,000","1,122,000","1,121,000","1,118,000","1,117,000","1,117,000","1,116,000","1,115,000","1,113,000","1,113,000","869,000","683,000","681,000","681,000","680,000","676,000","675,000","675,000","674,000","671,000","671,000","671,000","670,000","664,000","663,000","662,000","661,000","652,000","642,000","641,000","641,000","638,000","637,000","634,000","631,000","631,000","630,000","629,000","626,000","626,000","626,000","625,000","624,000","623,000","615,000","640,000","637,000","636,000","630,000","553,000","551,000","583,000","572,000","570,000","582,000","580,000","577,000","287,000","286,000","297,000","295,000","292,000","292,000","291,000","291,000","290,000","289,000","289,000","288,000","288,000","287,000","287,000","287,000","286,000","284,000","141,000","140,000","100,000","100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"1,844,478,000","1,840,228,000","1,838,620,000","1,838,859,000","1,833,651,000","1,827,914,000","1,827,836,000","1,825,327,000","1,797,154,000","1,791,596,000","1,784,787,000","1,779,665,000","1,771,558,000","1,765,738,000","1,758,205,000","1,754,169,000","1,747,035,000","1,741,623,000","1,734,217,000","1,729,104,000","1,723,010,000","1,716,556,000","866,239,000","321,841,000","312,473,000","305,607,000","298,438,000","299,637,000","289,294,000","283,295,000","273,783,000","273,664,000","264,064,000","257,720,000","247,165,000","254,940,000","242,526,000","233,642,000","222,812,000","234,562,000","222,353,000","216,966,000","223,120,000","215,704,000","206,304,000","191,674,000","183,203,000","174,973,000","165,715,000","160,516,000","151,620,000","145,972,000","141,872,000","99,440,000","91,503,000","86,930,000","64,923,000","170,070,000","163,080,000","156,022,000","150,455,000","38,940,000","34,367,000","152,649,000","125,329,000","123,278,000","146,185,000","141,038,000","135,963,000","127,661,000","121,473,000","144,751,000","132,356,000","146,362,000","144,816,000","143,662,000","142,066,000","140,688,000","139,351,000","138,567,000","137,929,000","137,384,000","136,743,000","135,624,000","135,155,000","132,973,000","130,500,000","128,448,000","124,364,000","124,100,000","71,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"282,079,000","234,533,000","-190,367,000","-274,745,000","-51,719,000","200,697,000","365,872,000","465,310,000","554,562,000","967,587,000","1,069,642,000","1,033,051,000","982,662,000","1,165,842,000","856,111,000","997,641,000","980,444,000","665,657,000","691,915,000","786,608,000","906,515,000","794,020,000","994,969,000","1,040,219,000","1,208,900,000","1,559,515,000","1,899,803,000","1,900,058,000","1,957,747,000","2,013,997,000","1,682,273,000","1,476,703,000","1,416,923,000","1,354,669,000","1,347,674,000","1,280,332,000","1,203,813,000","1,190,397,000","1,257,534,000","1,299,175,000","1,274,287,000","1,251,157,000","1,371,869,000","1,144,972,000","1,020,448,000","1,042,123,000","1,004,984,000","992,685,000","974,620,000","851,583,000","850,593,000","858,135,000","866,457,000","964,019,000","1,090,059,000","1,005,122,000","971,570,000","878,652,000","845,786,000","791,269,000","732,035,000","695,224,000","651,693,000","598,559,000","558,490,000","510,812,000","459,576,000","435,068,000","396,808,000","364,567,000","337,943,000","316,793,000","296,386,000","274,937,000","251,839,000","238,053,000","215,309,000","182,512,000","176,929,000","169,255,000","160,057,000","157,739,000","158,155,000","153,289,000","140,468,000","120,075,000","104,778,000","88,337,000","74,427,000","67,200,000","72,500,000","70,300,000","69,200,000","69,300,000","74,700,000","83,000,000","81,400,000","80,300,000","79,300,000","75,800,000","70,500,000","59,300,000","55,200,000","52,500,000","50,500,000","50,400,000","50,600,000","50,900,000","50,900,000","50,000,000","52,300,000","49,900,000","47,900,000","47,700,000","48,500,000","47,200,000","46,400,000","45,400,000","31,000,000","28,900,000"
		TreasuryStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","823,000","823,000","823,000","823,000","1,221,000","1,221,000","1,221,000","1,263,000","1,544,000","1,544,000","1,544,000","1,544,000","386,000","423,000","456,000","489,000","1,179,000","1,204,000","1,230,000","1,256,000","1,773,000","1,892,000","2,011,000","2,130,000","2,804,000","29,049,000","29,126,000","3,350,000","4,203,000","4,272,000","4,784,000","127,686,000","5,148,000","5,148,000","33,336,000","33,336,000","5,295,000","5,295,000","5,295,000","15,708,000","15,950,000","16,057,000","16,057,000","16,057,000","16,057,000","16,210,000","16,210,000","16,210,000","16,210,000","16,210,000","16,210,000","14,288,000","5,126,000","3,339,000","3,339,000","3,339,000","3,339,000","3,000,000","3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-12,667,000","-12,849,000","-12,569,000","-12,815,000","-13,407,000","-13,598,000","-9,746,000","-10,941,000","-11,129,000","-11,319,000","-11,808,000","-11,998,000","-12,117,000","-12,380,000","-16,038,000","-16,301,000","-16,499,000","-13,789,000","-15,207,000","-14,999,000","-15,123,000","-14,556,000","-14,162,000","-13,907,000","-13,638,000","-13,402,000","-12,084,000","-12,064,000","-11,488,000","-11,312,000","-4,890,000","-5,086,000","-5,416,000","-5,416,000","-7,902,000","-8,210,000","-8,956,000","-9,014,000","-5,744,000","-5,430,000","-5,314,000","-4,280,000","-6,333,000","-10,604,000","-14,555,000","-15,482,000","14,089,000","15,033,000","-6,195,000","-37,954,000","-5,492,000","7,951,000","77,694,000","65,293,000","-171,265,000","-550,162,000","-230,808,000","-156,968,000","-47,183,000","-45,773,000","-34,549,000","12,929,000","4,587,000","-52,246,000","-45,088,000","-60,192,000","-56,073,000","-24,930,000","-27,763,000","-2,765,000","-20,086,000","-19,150,000","-16,440,000","-14,881,000","-9,322,000","-17,761,000","-10,035,000","-7,767,000","2,015,000","3,724,000","6,942,000","6,916,000","3,921,000","-1,043,000","-14,489,000","141,000","371,000","372,000","514,000","300,000","200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000",,"68,400,000","65,000,000","65,400,000","65,400,000","67,700,000","67,700,000","67,600,000","67,600,000","67,100,000","67,200,000","15,900,000","15,900,000","16,000,000","16,000,000","15,900,000","15,900,000","15,900,000","15,900,000","16,000,000","16,000,000","16,500,000","16,600,000","15,900,000","16,000,000","15,900,000","15,900,000","16,000,000","100,000","-1,400,000"
	MinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"602,000","562,000","700,000","645,000","712,000","668,000","623,000","711,000","581,000","483,000","596,000","607,000","348,000","371,000","338,000","300,000","500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"4,095,501,000","4,144,295,000","3,714,529,000","3,744,634,000","4,030,323,000","4,230,479,000","4,538,146,000","4,736,951,000","4,987,101,000","5,481,792,000","5,579,519,000","5,523,083,000","5,389,512,000","5,516,655,000","5,192,351,000","5,310,051,000","5,624,345,000","5,303,378,000","5,317,399,000","5,403,776,000","5,514,118,000","5,394,708,000","4,742,238,000","3,951,916,000","4,072,888,000","4,370,371,000","4,720,837,000","4,660,307,000","4,852,728,000","4,652,655,000","3,941,840,000","3,345,952,000","3,275,419,000","3,206,821,000","3,214,784,000","3,154,903,000","2,966,825,000","2,854,466,000","2,802,042,000","2,688,696,000","2,501,924,000","2,448,009,000","2,220,392,000","1,979,457,000","1,840,390,000","1,542,199,000","1,477,855,000","1,454,045,000","1,402,611,000","1,428,472,000","1,495,901,000","1,549,165,000","1,644,681,000","1,714,985,000","1,466,410,000","1,122,883,000","1,367,496,000","1,435,845,000","1,375,694,000","1,282,304,000","1,194,368,000","1,177,354,000","852,370,000","722,792,000","734,064,000","669,205,000","668,796,000","669,258,000","647,104,000","621,246,000","534,088,000","526,726,000","527,367,000","501,349,000","484,240,000","491,837,000","502,199,000","413,114,000","302,374,000","395,179,000","408,536,000","350,117,000","297,246,000","287,269,000","256,295,000","272,136,000","235,594,000","227,809,000","210,106,000","201,800,000","166,000,000","158,800,000","152,100,000","154,100,000","172,700,000","177,300,000","170,500,000","170,500,000","154,700,000","150,300,000","145,600,000","118,800,000","107,400,000","104,100,000","87,900,000","85,900,000","81,300,000","78,300,000","79,300,000","77,100,000","75,600,000","73,900,000","73,000,000","71,000,000","72,200,000","71,300,000","66,900,000","66,400,000","46,900,000","34,000,000"
CommonStockEquity,"2,115,109,000","2,063,131,000","1,636,899,000","1,552,509,000","1,769,672,000","2,016,160,000","2,185,108,000","2,280,832,000","2,341,717,000","2,748,994,000","2,843,750,000","2,801,843,000","2,743,225,000","2,920,322,000","2,599,399,000","2,736,627,000","2,712,097,000","2,394,608,000","2,412,041,000","2,501,828,000","2,615,515,000","2,497,133,000","1,847,915,000","1,348,836,000","1,508,416,000","1,852,401,000","2,186,837,000","2,188,307,000","2,236,228,000","2,286,655,000","1,951,840,000","1,745,952,000","1,675,419,000","1,606,821,000","1,586,784,000","1,526,903,000","1,436,825,000","1,414,466,000","1,474,042,000","1,527,696,000","1,490,424,000","1,462,940,000","1,587,753,000","1,349,166,000","1,212,448,000","1,218,526,000","1,202,451,000","1,182,833,000","1,133,591,000","973,570,000","996,117,000","1,011,428,000","1,084,876,000","1,127,485,000","1,008,910,000","540,383,000","803,496,000","863,345,000","933,194,000","898,804,000","844,368,000","743,374,000","686,414,000","571,859,000","634,155,000","569,320,000","516,934,000","518,420,000","500,290,000","484,455,000","434,321,000","426,983,000","396,647,000","390,653,000","371,568,000","348,188,000","331,574,000","299,513,000","302,374,000","295,625,000","289,006,000","286,117,000","282,896,000","273,869,000","256,295,000","250,136,000","232,594,000","213,959,000","196,106,000","188,800,000","141,000,000","138,700,000","134,200,000","134,700,000","140,100,000","150,700,000","149,100,000","147,900,000","146,900,000","142,900,000","137,700,000","75,200,000","71,100,000","68,500,000","66,500,000","66,300,000","66,500,000","66,800,000","66,800,000","66,000,000","68,300,000","66,400,000","64,500,000","63,600,000","64,500,000","63,100,000","62,300,000","61,400,000","31,100,000","27,500,000"
NetTangibleAssets,"2,115,109,000","2,063,131,000","1,636,899,000","1,552,509,000","1,769,672,000","2,016,160,000","2,185,108,000","2,280,832,000","2,341,717,000","2,748,994,000","2,843,750,000","2,801,843,000","2,743,225,000","2,920,322,000","2,599,399,000","2,736,627,000","2,712,097,000","2,394,608,000","2,412,041,000","2,501,828,000","2,615,515,000","2,497,133,000","1,847,915,000","1,348,836,000","1,508,416,000","1,852,401,000","2,186,837,000","2,188,307,000","2,236,228,000","2,286,655,000","1,951,840,000","1,745,952,000","1,675,419,000","1,606,821,000","1,586,784,000","1,526,903,000","1,436,825,000","1,414,466,000","1,474,042,000","1,527,696,000","1,490,424,000","1,462,940,000","1,587,753,000","1,349,166,000","1,212,448,000","1,218,526,000","1,202,451,000","1,182,833,000","1,133,591,000","973,570,000","996,117,000","1,011,428,000","1,084,876,000","1,127,485,000","999,458,000","530,931,000","794,044,000","853,893,000","923,742,000","889,352,000","834,916,000","733,922,000","676,962,000","562,407,000","634,155,000","559,868,000","507,137,000","508,808,000","490,678,000","484,455,000","434,321,000","426,983,000","396,647,000","390,653,000","371,568,000","348,188,000","331,574,000","299,513,000","302,374,000","295,625,000","289,006,000","286,117,000","282,896,000","273,869,000","256,295,000","250,136,000","232,594,000","213,959,000","196,106,000","188,800,000","141,000,000","138,700,000","134,200,000","134,700,000","140,100,000","150,700,000","149,100,000","147,900,000","146,900,000","142,900,000","137,700,000","75,200,000","71,100,000","68,500,000","66,500,000","66,300,000","66,500,000","66,800,000","66,800,000","66,000,000","68,300,000","66,400,000","64,500,000","63,600,000","64,500,000","63,100,000","62,300,000","61,400,000","31,100,000","27,500,000"
WorkingCapital,"-299,886,000","-276,140,000","-767,297,000","-782,258,000","-546,337,000","-380,070,000","-102,388,000","47,569,000","241,697,000","-219,409,000","-179,928,000","-215,211,000","-324,008,000","-36,789,000","-280,715,000","-92,747,000","274,016,000","-10,097,000","232,236,000","421,545,000","496,061,000","-190,530,000","917,979,000","-16,367,000","102,481,000","216,464,000","52,480,000","3,551,000","-26,612,000","-39,617,000","-297,969,000","-177,666,000","62,063,000","8,370,000","-283,909,000","-192,564,000","-189,964,000","-200,982,000","-173,987,000","-141,524,000","-127,781,000","-42,601,000","-118,822,000","-137,025,000","-86,459,000","-227,408,000","-172,538,000","-111,247,000","-74,667,000","-87,625,000","-68,880,000","-47,836,000","14,302,000","15,193,000","-180,334,000","-249,900,000","-160,584,000","-92,604,000","-52,828,000","-30,858,000","-24,669,000","22,870,000","26,710,000","-16,369,000","43,140,000","4,937,000","-23,820,000","739,000","-959,000","12,035,000","2,362,000","13,579,000","21,143,000","3,101,000","-7,278,000","1,966,000","11,546,000","2,050,000","63,208,000","59,980,000","76,600,000","34,000,000","23,395,000","33,110,000","8,070,000","40,639,000","40,648,000","30,749,000","21,693,000","13,500,000","11,600,000","8,500,000","5,600,000","9,800,000","5,000,000","3,600,000","1,100,000","9,600,000","15,500,000","22,700,000","26,000,000","13,900,000","7,600,000","6,800,000","5,200,000","3,100,000","3,000,000","4,300,000","8,200,000","9,400,000","9,500,000","9,200,000","10,000,000","15,200,000","15,600,000","16,300,000","18,200,000","18,000,000","5,700,000","5,200,000"
InvestedCapital,"4,095,501,000","4,144,295,000","3,714,529,000","3,744,634,000","4,030,323,000","4,230,479,000","4,538,146,000","4,736,951,000","4,987,101,000","5,481,792,000","5,579,519,000","5,523,083,000","5,389,512,000","5,516,655,000","5,192,351,000","5,652,352,000","5,624,345,000","5,303,378,000","5,317,399,000","5,403,776,000","5,514,118,000","5,394,708,000","4,742,238,000","3,951,916,000","4,072,888,000","4,370,371,000","4,720,837,000","4,660,307,000","4,852,728,000","4,652,655,000","3,941,840,000","3,345,952,000","3,275,419,000","3,206,821,000","3,214,784,000","3,154,903,000","2,966,825,000","2,854,466,000","2,802,042,000","2,688,696,000","2,501,924,000","2,448,009,000","2,220,392,000","1,979,457,000","1,840,390,000","1,542,199,000","1,477,855,000","1,454,045,000","1,402,611,000","1,428,472,000","1,495,901,000","1,549,165,000","1,644,681,000","1,714,985,000","1,466,410,000","1,122,883,000","1,367,496,000","1,435,845,000","1,375,694,000","1,282,304,000","1,194,368,000","1,181,823,000","852,370,000","722,792,000","734,064,000","669,205,000","668,796,000","669,258,000","647,104,000","621,246,000","534,088,000","526,726,000","527,367,000","501,349,000","484,240,000","491,837,000","502,199,000","413,114,000","302,374,000","395,179,000","408,536,000","350,117,000","297,246,000","287,269,000","256,295,000","272,136,000","235,594,000","227,809,000","210,106,000","201,800,000","166,000,000","158,800,000","152,100,000","154,100,000","172,700,000","177,300,000","170,500,000","170,500,000","154,700,000","150,300,000","145,600,000","118,800,000","107,400,000","104,100,000","87,900,000","85,900,000","81,300,000","78,300,000","79,300,000","77,100,000","75,600,000","76,300,000","75,500,000","73,100,000","74,300,000","73,400,000","68,100,000","67,600,000","49,100,000","34,000,000"
TangibleBookValue,"2,115,109,000","2,063,131,000","1,636,899,000","1,552,509,000","1,769,672,000","2,016,160,000","2,185,108,000","2,280,832,000","2,341,717,000","2,748,994,000","2,843,750,000","2,801,843,000","2,743,225,000","2,920,322,000","2,599,399,000","2,736,627,000","2,712,097,000","2,394,608,000","2,412,041,000","2,501,828,000","2,615,515,000","2,497,133,000","1,847,915,000","1,348,836,000","1,508,416,000","1,852,401,000","2,186,837,000","2,188,307,000","2,236,228,000","2,286,655,000","1,951,840,000","1,745,952,000","1,675,419,000","1,606,821,000","1,586,784,000","1,526,903,000","1,436,825,000","1,414,466,000","1,474,042,000","1,527,696,000","1,490,424,000","1,462,940,000","1,587,753,000","1,349,166,000","1,212,448,000","1,218,526,000","1,202,451,000","1,182,833,000","1,133,591,000","973,570,000","996,117,000","1,011,428,000","1,084,876,000","1,127,485,000","999,458,000","530,931,000","794,044,000","853,893,000","923,742,000","889,352,000","834,916,000","733,922,000","676,962,000","562,407,000","634,155,000","559,868,000","507,137,000","508,808,000","490,678,000","484,455,000","434,321,000","426,983,000","396,647,000","390,653,000","371,568,000","348,188,000","331,574,000","299,513,000","302,374,000","295,625,000","289,006,000","286,117,000","282,896,000","273,869,000","256,295,000","250,136,000","232,594,000","213,959,000","196,106,000","188,800,000","141,000,000","138,700,000","134,200,000","134,700,000","140,100,000","150,700,000","149,100,000","147,900,000","146,900,000","142,900,000","137,700,000","75,200,000","71,100,000","68,500,000","66,500,000","66,300,000","66,500,000","66,800,000","66,800,000","66,000,000","68,300,000","66,400,000","64,500,000","63,600,000","64,500,000","63,100,000","62,300,000","61,400,000","31,100,000","27,500,000"
