name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
TotalExpenses,"4,442,100,000","1,149,700,000","1,138,400,000","1,085,300,000","1,068,700,000","1,022,700,000","1,021,400,000","1,001,400,000","974,800,000","999,000,000","1,021,800,000","989,700,000","964,500,000","936,500,000","933,300,000","894,500,000","891,000,000","876,900,000","841,200,000","820,700,000","811,900,000","795,800,000","775,600,000","749,900,000","738,900,000","732,800,000","713,900,000","632,000,000","615,100,000","600,500,000","497,700,000","475,200,000","468,300,000","467,400,000","449,500,000","446,200,000","447,900,000","444,800,000","427,600,000","431,500,000","423,500,000","426,100,000","132,300,000","407,500,000","406,100,000","434,400,000","426,600,000","412,000,000","415,800,000","403,100,000","402,500,000","406,400,000","446,500,000","382,300,000","423,100,000","398,700,000","397,800,000","413,000,000","377,100,000","378,500,000","396,100,000","422,600,000","657,422,000","703,864,000","730,612,000","675,753,000","388,310,000","659,259,000","759,968,000","975,066,000","1,126,807,000","786,947,000","747,412,000","736,401,000","731,543,000","714,750,000","722,705,000","736,045,000","710,037,000","711,872,000","700,462,000","693,993,000","175,149,000","933,900,000","795,900,000","784,000,000","315,614,000","786,000,000","707,200,000","683,100,000","245,335,000","566,400,000","548,400,000","528,300,000","253,110,000","477,800,000","451,100,000","444,900,000","194,468,000","321,900,000","329,200,000","258,800,000","233,627,000","224,000,000","212,700,000","202,400,000","105,600,000","104,100,000","102,500,000","100,000,000","89,500,000","88,500,000","88,100,000","84,300,000","53,300,000","46,100,000","44,400,000","41,900,000","43,600,000","38,000,000","34,700,000","35,700,000",,,,,,,,,,,,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"392,400,000","87,500,000","91,600,000","100,000,000","113,300,000","107,300,000","86,000,000","77,700,000","33,500,000","87,000,000","67,600,000","97,600,000","91,200,000","102,300,000","28,100,000","88,600,000","91,800,000","83,800,000","60,600,000","65,900,000","63,000,000","66,800,000","65,300,000","61,700,000","62,600,000","58,000,000","47,000,000","50,700,000","42,900,000","42,500,000","42,100,000","50,100,000","83,100,000","46,700,000","48,900,000","58,200,000","165,200,000","51,300,000","47,000,000","47,100,000","46,700,000","44,200,000","50,000,000","57,000,000","21,900,000","79,800,000","779,200,000","31,800,000","47,300,000","40,700,000","38,600,000","16,800,000","-5,500,000","44,900,000","181,900,000","6,600,000","44,100,000","19,800,000","-45,800,000","287,600,000","468,300,000","-56,600,000","-71,282,000","-76,144,000","-42,436,000","-435,138,000","-113,836,000","-11,541,000","-62,413,000","-258,204,000","-386,254,000","28,536,000","63,040,000","107,749,000","67,898,000","79,126,000","-19,947,000","75,311,000","76,886,000","71,037,000","65,213,000","65,326,000","-143,083,000","-4,300,000","114,000,000","109,900,000","-185,742,000","5,700,000","117,200,000","109,400,000","98,808,000","85,900,000","81,300,000","64,600,000","62,318,000","61,000,000","59,600,000","37,900,000","34,049,000","27,100,000","-2,100,000","19,100,000","13,225,000","14,500,000","13,300,000","12,100,000","-21,300,000","9,600,000","9,600,000","8,800,000","9,000,000","8,200,000","7,800,000","4,700,000","6,900,000","6,000,000","5,200,000","4,200,000","4,100,000","3,300,000","2,900,000","2,600,000","2,500,000","2,100,000","1,900,000","1,600,000","2,000,000","1,500,000","1,300,000","900,000","1,200,000","1,200,000","800,000","500,000","300,000","300,000","-100,000",,"-400,000","-400,000"
NormalizedIncome,"393,819,280.735","87,733,757.962","91,600,000","100,100,000","114,382,728.273","107,300,000","87,716,165.665","77,700,000","33,400,000","89,341,648.271","71,745,361.702","97,600,000","93,198,141.264","102,800,000","58,377,777.778","88,700,000","91,600,000","84,300,000","60,800,000","66,199,220.577","70,440,816.327","67,100,000","65,000,000","63,490,108.063","64,277,364.592","59,682,145.923","47,440,000","50,400,000","56,860,000","48,888,839.286","48,496,356.275","51,000,000","78,723,583.461","46,800,000","50,290,697.674","44,716,605.166","163,800,000","51,700,000","47,623,076.923","45,416,045.198","43,335,414.166","44,533,719.583","286,148,730.351","32,243,520.309","38,910,501.193","65,140,000","784,230,000","37,860,000","46,160,000","46,952,941.176","37,825,000","29,545,000","-5,925,000","51,029,043.478","96,525,000","26,950,000","14,386,638.831","3,315,000","16,575,000","262,415,000","-4,555,000","-37,455,000","-48,047,200","-72,896,800","-42,991,400","-177,670,600","148,085,000","2,906,600","-54,714,000","-233,815,000","-386,254,000","28,536,000","63,040,000","107,749,000","67,898,000","79,126,000","-19,947,000","75,311,000","76,886,000","71,037,000","65,213,000","65,326,000","-143,083,000","-4,300,000","112,487,261.146","108,327,407.815","-185,742,000","82,140,000","115,434,389.61","108,425,389.755","98,808,000","85,033,573.487","80,495,662.1","73,595,700.935","62,318,000","63,783,975.659","66,593,561.786","62,609,313.725","34,049,000","25,983,752.86","14,700,000","18,420,064.725","13,225,000","13,486,899.563","12,872,935.78","11,672,222.222","10,455,182.927","9,091,390.728","9,073,972.603","8,293,525.18","10,748,201.439","7,579,831.933","6,890,000","3,916,666.667","5,761,165.049","4,840,909.091","4,365,432.099","3,627,272.727","4,100,000","3,300,000","2,900,000","2,600,000","2,500,000","2,100,000","1,900,000","1,600,000","2,000,000","1,500,000","1,300,000","900,000","1,200,000","1,200,000","800,000","500,000","300,000","300,000","-100,000",,"-400,000","-400,000"
InterestExpense,"161,400,000","39,600,000","40,100,000","39,900,000","41,800,000","42,800,000","46,200,000","49,000,000","45,800,000","43,200,000","44,500,000","40,300,000","37,700,000","37,200,000","36,700,000","37,300,000","37,700,000","35,600,000","35,900,000","36,800,000","40,400,000","41,300,000","41,600,000","42,500,000","43,400,000","44,600,000","44,600,000","35,600,000","30,900,000","31,800,000","25,700,000","27,800,000","27,800,000","27,900,000","26,500,000","25,300,000","24,400,000","24,200,000","24,300,000","23,500,000","23,000,000","23,300,000","23,100,000","26,300,000","34,900,000","35,100,000","34,500,000","30,800,000","30,100,000","30,500,000","30,800,000","29,500,000","31,100,000","34,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-161,400,000","-39,600,000","-40,100,000","-39,900,000","-41,800,000","-42,800,000","-46,200,000","-49,000,000","-45,800,000","-43,200,000","-44,500,000","-40,300,000","-37,700,000","-37,200,000","-36,700,000","-37,300,000","-37,700,000","-35,600,000","-35,900,000","-36,800,000","-40,400,000","-41,300,000","-41,600,000","-42,500,000","-43,400,000","-44,600,000","-44,600,000","-35,600,000","-30,900,000","-31,800,000","-25,700,000","-27,800,000","-27,800,000","-27,900,000","-26,500,000","-25,300,000","-24,400,000","-24,200,000","-24,300,000","-23,500,000","-23,000,000","-23,300,000","-23,100,000","-26,300,000","-34,900,000","-35,100,000","-34,500,000","-30,800,000","-30,100,000","-30,500,000","-30,800,000","-29,500,000","-31,100,000","-34,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"792,600,000","180,900,000","187,300,000","200,800,000","223,600,000","210,100,000","195,900,000","176,000,000","105,800,000","179,100,000","162,000,000","194,100,000","172,200,000","193,700,000","112,300,000","176,900,000","180,000,000","171,300,000","171,800,000","165,100,000","148,200,000","165,700,000","163,100,000","162,800,000","167,100,000","161,100,000","153,200,000","139,000,000","124,900,000","121,400,000","99,800,000","115,600,000","158,400,000","122,300,000","121,100,000","133,700,000","116,800,000","124,000,000","106,200,000","112,000,000","106,300,000","109,600,000","105,800,000","78,000,000","76,800,000","106,600,000","84,500,000","72,600,000","85,300,000","86,600,000","66,400,000","58,000,000","33,000,000","91,900,000","40,700,000","57,500,000","63,600,000","56,000,000","61,900,000","53,100,000","46,700,000","26,000,000","61,050,000","27,343,000","56,901,000","116,234,000","418,732,000","107,048,000","58,309,000","-126,471,000","-203,279,000","306,838,000","416,271,000","393,374,000","383,610,000","361,124,000","376,284,000","354,417,000","366,963,000","348,585,000","335,860,000","327,342,000","825,458,000","59,400,000","251,700,000","246,500,000","792,860,000","261,400,000","235,300,000","224,600,000","608,934,000","182,000,000","174,600,000","163,300,000","389,627,000","139,100,000","144,500,000","136,300,000","252,519,000","70,800,000","49,700,000","48,200,000","154,014,000","37,100,000","34,700,000","28,900,000","19,700,000","17,200,000","17,100,000","16,100,000","19,200,000","13,600,000","14,500,000","9,300,000","11,500,000","9,700,000","10,000,000","8,700,000","5,400,000","8,100,000","8,100,000","6,900,000","-87,700,000","37,000,000","36,700,000","31,100,000","-51,300,000","23,900,000","21,300,000","17,800,000","-30,000,000","13,600,000","11,700,000","11,300,000","-10,200,000","5,700,000","3,000,000","3,000,000","-5,000,000","1,100,000"
EBITDA,"1,052,900,000"
ReconciledCostOfRevenue,"213,500,000","56,100,000","54,200,000","53,200,000","50,000,000","51,900,000","51,700,000","52,500,000","50,600,000","45,700,000","43,200,000","42,900,000","41,700,000","40,100,000","40,900,000","38,600,000","39,300,000","39,900,000","38,700,000","36,500,000","37,100,000","37,000,000","35,800,000","34,800,000","34,400,000","35,000,000","34,600,000","31,000,000","31,700,000","31,400,000","29,900,000","26,600,000","27,800,000","27,600,000","27,100,000","25,500,000","26,600,000","26,200,000","102,400,000","0","0","0","0","0","800,000","0","0","0","11,400,000","270,200,000","-745,500,000","263,100,000","12,100,000","12,000,000","-794,200,000","305,400,000","301,800,000","303,300,000","57,500,000","303,400,000","303,700,000","324,200,000","363,626,000","344,385,000","354,870,000","363,860,000",,,,,,,,,,,,,,,,,,"860,500,000","841,200,000","833,500,000",,"823,400,000","739,200,000","708,300,000",,"591,600,000","571,900,000","553,100,000",,"496,300,000","479,900,000","471,500,000",,"337,800,000","335,300,000","265,700,000",,"229,600,000","217,600,000","206,000,000","109,200,000","105,800,000","104,100,000","102,800,000","105,200,000","89,600,000","88,600,000","84,300,000","56,200,000","48,300,000","46,400,000","44,200,000","45,800,000","39,600,000","35,800,000","36,600,000",,,,,,,,,,,,,,,,,,
ReconciledDepreciation,"260,300,000","66,200,000","65,800,000","64,900,000","63,400,000","62,500,000","62,300,000","61,200,000","60,700,000","58,800,000","58,400,000","55,100,000","52,700,000","52,500,000","52,900,000","51,200,000","49,700,000","45,900,000","46,600,000","46,200,000","45,800,000","45,200,000","43,800,000","43,500,000","42,900,000","42,400,000","41,400,000","33,700,000","32,700,000","31,900,000","27,500,000","27,400,000","26,400,000","26,400,000","25,200,000","24,300,000","23,100,000","22,100,000","21,700,000","21,300,000","20,000,000","19,500,000","20,200,000","19,500,000","18,800,000","20,300,000","20,100,000","19,300,000","18,700,000","18,300,000","17,500,000","18,100,000","17,700,000","17,600,000","18,000,000","18,100,000","18,300,000","30,100,000","19,700,000","19,900,000","20,000,000","21,300,000","34,474,000","38,473,000","38,917,000","37,109,000","38,418,000","40,249,000","40,199,000","49,109,000","-31,194,000","79,505,000","79,807,000","77,582,000","95,039,000","95,789,000","93,223,000","91,219,000","91,747,000","89,159,000","90,286,000","89,655,000","659,248,000","-94,700,000","-95,900,000","-94,400,000","587,191,000","-88,900,000","-80,300,000","-73,400,000","431,310,000","-63,800,000","-60,100,000","-57,400,000","326,266,000","-49,300,000","-45,400,000","-42,600,000","207,995,000","-31,100,000","-32,800,000","-22,900,000","123,488,000","-18,000,000","-16,000,000","-13,900,000","-10,100,000","-9,300,000","-8,700,000","-8,400,000","-7,300,000","-6,600,000","-5,900,000","-5,700,000","-4,500,000","-3,500,000","-3,400,000","-3,300,000","-3,200,000","-3,000,000","-2,600,000","-2,300,000",,,,,,,,,,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"392,800,000","87,500,000","91,600,000","100,100,000","113,600,000","107,300,000","86,000,000","77,700,000","33,400,000","87,100,000","67,600,000","97,600,000","91,300,000","102,800,000","26,600,000","88,700,000","91,600,000","84,300,000","60,800,000","66,000,000","62,800,000","67,100,000","65,000,000","61,800,000","62,700,000","58,100,000","46,300,000","50,400,000","44,500,000","42,800,000","39,400,000","51,000,000","79,300,000","46,800,000","48,800,000","59,100,000","165,100,000","51,700,000","45,100,000","47,600,000","43,200,000","44,600,000","55,000,000","22,300,000","20,300,000","65,400,000","776,300,000","32,400,000","47,200,000","43,800,000","29,700,000","22,200,000","-6,900,000","47,700,000","172,900,000","9,400,000","47,200,000","3,900,000","-24,700,000","250,000,000","1,100,000","-29,200,000","-65,473,000","-72,853,000","-38,027,000","-422,293,000","-83,257,000","194,000","-55,464,000","-240,382,000","-386,254,000","28,536,000","63,040,000","107,749,000","67,898,000","79,126,000","-19,947,000","75,311,000","76,886,000","71,037,000","65,213,000","65,326,000","-143,083,000","-4,300,000","114,000,000","109,900,000","-185,742,000","5,700,000","117,200,000","109,400,000","98,808,000","85,900,000","81,300,000","64,600,000","62,318,000","61,000,000","59,600,000","37,900,000","34,049,000","27,100,000","-2,100,000","19,100,000","13,225,000","14,500,000","13,300,000","12,100,000","-21,300,000","9,600,000","9,600,000","8,800,000","9,000,000","8,200,000","7,800,000","4,700,000","6,900,000","6,000,000","5,200,000","4,200,000","4,100,000","3,300,000","2,900,000","2,600,000","2,500,000","2,100,000","1,900,000","1,600,000","2,000,000","1,500,000","1,300,000","900,000","1,200,000","1,200,000","800,000","500,000","300,000","300,000","-100,000",,"-400,000","-400,000"
TotalUnusualItemsExcludingGoodwill,"-1,300,000","-300,000","0","0","-1,000,000","0","-2,300,000","0","0","-2,800,000","-5,400,000","0","-2,300,000",,"-52,000,000","0",,,"0","-300,000","-10,400,000","0","0","-2,600,000","-2,400,000","-2,400,000","-1,900,000","0","-18,800,000","-9,200,000","-12,300,000","0","800,000",,"-2,200,000","21,300,000","2,000,000",,"-3,600,000","3,200,000","-200,000","100,000","-283,200,000","-15,300,000","-25,400,000","400,000","-12,200,000","-8,400,000","1,600,000","-3,300,000","-12,500,000","-11,300,000","-1,500,000","-3,400,000","117,500,000","-27,000,000","33,300,000","600,000","-63,500,000","-19,100,000","8,700,000","12,700,000","-29,043,000","73,000","8,274,000","-407,704,000","-385,570,000","-4,521,000","-1,250,000","-10,945,000",,,,,,,,,,,,,,,"2,500,000","2,600,000",,"-127,400,000","2,900,000","1,600,000",,"1,400,000","1,300,000","-14,900,000",,"-4,500,000","-11,300,000","-39,900,000",,"1,800,000","-28,000,000","1,100,000",,"1,600,000","700,000","700,000","-48,900,000","800,000","800,000","800,000","-2,700,000","900,000","1,400,000","1,200,000","1,700,000","1,700,000","1,300,000","900,000",,,,,,,,,,,,,,,,,,,,,,
TotalUnusualItems,"-1,300,000","-300,000","0","0","-1,000,000","0","-2,300,000","0","0","-2,800,000","-5,400,000","0","-2,300,000",,"-52,000,000","0",,,"0","-300,000","-10,400,000","0","0","-2,600,000","-2,400,000","-2,400,000","-1,900,000","0","-18,800,000","-9,200,000","-12,300,000","0","800,000",,"-2,200,000","21,300,000","2,000,000",,"-3,600,000","3,200,000","-200,000","100,000","-283,200,000","-15,300,000","-25,400,000","400,000","-12,200,000","-8,400,000","1,600,000","-3,300,000","-12,500,000","-11,300,000","-1,500,000","-3,400,000","117,500,000","-27,000,000","33,300,000","600,000","-63,500,000","-19,100,000","8,700,000","12,700,000","-29,043,000","73,000","8,274,000","-407,704,000","-385,570,000","-4,521,000","-1,250,000","-10,945,000",,,,,,,,,,,,,,,"2,500,000","2,600,000",,"-127,400,000","2,900,000","1,600,000",,"1,400,000","1,300,000","-14,900,000",,"-4,500,000","-11,300,000","-39,900,000",,"1,800,000","-28,000,000","1,100,000",,"1,600,000","700,000","700,000","-48,900,000","800,000","800,000","800,000","-2,700,000","900,000","1,400,000","1,200,000","1,700,000","1,700,000","1,300,000","900,000",,,,,,,,,,,,,,,,,,,,,,
NormalizedEBITDA,"1,054,200,000","247,400,000","253,100,000","265,700,000","288,000,000","272,600,000","260,500,000","237,200,000","166,500,000","240,700,000","225,800,000","249,200,000","227,200,000","246,200,000","217,200,000","228,100,000","229,700,000","217,200,000","218,400,000","211,600,000","204,400,000","210,900,000","206,900,000","208,900,000","212,400,000","205,900,000","196,500,000","172,700,000","176,400,000","162,500,000","139,600,000","143,000,000","184,000,000","148,700,000","148,500,000","136,700,000","137,900,000","146,100,000","131,500,000","130,100,000","126,500,000","129,000,000","409,200,000","112,800,000","121,800,000","126,500,000","116,800,000","100,300,000","102,400,000","108,200,000","96,400,000","87,400,000","52,200,000","112,900,000","-58,800,000","102,600,000","48,600,000","85,500,000","145,100,000","92,100,000","58,000,000","34,600,000","124,567,000","65,743,000","87,544,000","561,047,000","842,720,000","151,818,000","99,758,000","-66,417,000","-203,279,000","386,343,000","496,078,000","470,956,000","478,649,000","456,914,000","469,507,000","445,636,000","458,710,000","437,745,000","426,146,000","416,997,000","1,484,706,000","154,100,000","345,100,000","338,300,000","1,380,051,000","477,700,000","312,700,000","296,400,000","1,040,244,000","244,300,000","233,400,000","235,600,000","715,893,000","192,900,000","201,200,000","218,800,000","460,514,000","100,100,000","107,200,000","70,000,000","277,502,000","51,500,000","50,000,000","42,100,000","78,700,000","25,600,000","25,100,000","23,700,000","29,200,000","19,300,000","19,000,000","13,800,000","14,300,000","11,500,000","12,100,000","11,100,000","8,600,000","11,100,000","10,600,000","9,200,000","-87,700,000","37,000,000","36,700,000","31,100,000","-51,300,000","23,900,000","21,300,000","17,800,000","-30,000,000","13,600,000","11,700,000","11,300,000","-10,200,000","5,700,000","3,000,000","3,000,000","-5,000,000","1,100,000"
TaxRateForCalcs,"0.216","0.221","0.214","0.212","0.217","0.206","0.254","0.212","0.197","0.199","0.232","0.223","0.175","0.197","0.389","0.216","0.206","0.221","0.362","0.336","0.265","0.319","0.327","0.35","0.343","0.341","0.4","0.347","0.343","0.338","0.26","0.252","0.279","0.347","0.322","0.325","0.35","0.336","0.299","0.318","0.323","0.337","0.184","0.35","0.267","0.35","0.35","0.35","0.35","0.045","0.35","0.35","0.35","0.021","0.35","0.35","0.015","0.025","0.35","0.35","0.35","0.35","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.291","0.289","0.343","0.334","0.344","0.338","0.4","0.329","0.333","0.333","0.314","0.319","0.4","0.394","0.395","0.395","0.379","0.4","0.391","0.391","0.271","0.381","0.381","0.396","0.277","0.381","0.381","0.381","0.293","0.38","0.4","0.382","0.4","0.367","0.39","0.389","0.351","0.364","0.342","0.367","0.353","0.311","0.35","0.347","0.33","0.318","0.358","0.364","0.349","0.34","0.383","0.366","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4",,"0.4","0.4"
TaxEffectOfUnusualItems,"-280,719.265","-66,242.038","0","0","-217,271.727","0","-583,834.335","0","0","-558,351.729","-1,254,638.298","0","-401,858.736","0","-20,222,222.222","0","0","0","0","-100,779.423","-2,759,183.673","0","0","-909,891.937","-822,635.408","-817,854.077","-760,000","0","-6,440,000","-3,111,160.714","-3,203,643.725","0","223,583.461","0","-709,302.326","6,916,605.166","700,000","0","-1,076,923.077","1,016,045.198","-64,585.834","33,719.583","-52,051,269.649","-5,356,479.691","-6,789,498.807","140,000","-4,270,000","-2,940,000","560,000","-147,058.824","-4,375,000","-3,955,000","-525,000","-70,956.522","41,125,000","-9,450,000","486,638.831","15,000","-22,225,000","-6,685,000","3,045,000","4,445,000","-11,617,200","29,200","3,309,600","-163,081,600","-154,228,000","-1,808,400","-500,000","-4,378,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","987,261.146","1,027,407.815","0","-50,960,000","1,134,389.61","625,389.755","0","533,573.487","495,662.1","-5,904,299.065","0","-1,716,024.341","-4,306,438.214","-15,190,686.275","0","683,752.86","-11,200,000","420,064.725","0","586,899.563","272,935.78","272,222.222","-17,144,817.073","291,390.728","273,972.603","293,525.18","-951,798.561","279,831.933","490,000","416,666.667","561,165.049","540,909.091","465,432.099","327,272.727","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0"
