name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002
TotalEquityGrossMinorityInterest,"23,668,000,000","22,837,000,000","23,193,000,000","22,638,000,000","18,146,000,000","11,569,000,000","11,654,000,000","11,740,000,000","12,211,000,000","12,119,000,000","11,856,000,000","11,876,000,000","12,209,000,000","12,111,000,000","11,894,000,000","11,484,000,000","11,402,000,000","11,279,000,000","10,597,000,000","10,602,000,000","10,348,000,000","10,411,000,000","10,431,000,000","10,386,000,000","9,695,000,000","8,375,000,000","8,981,000,000","8,308,000,000","8,499,000,000","8,589,000,000","7,153,000,000","6,750,000,000","6,724,000,000","6,614,758,000","7,762,751,000","7,648,157,000","7,266,071,000","5,867,308,000","5,800,109,000","5,756,976,000","5,832,671,000","5,651,138,000","5,196,667,000","4,815,964,000","4,553,567,000","4,226,025,000","4,157,838,000","4,058,133,000","3,883,628,000","3,643,031,000","3,534,232,000","3,541,086,000","3,630,101,000","3,641,375,000","3,568,707,000","3,177,157,000","3,050,904,000","3,042,722,000","3,064,726,000","3,090,222,000","2,982,780,000","2,984,671,000","2,969,334,000","2,914,927,000","2,955,811,000","2,217,102,000","2,124,250,000","2,645,633,000","2,506,940,000","2,831,780,000","2,640,908,000","1,784,913,000","1,757,827,000","1,759,772,000","1,715,905,000","1,413,986,000","1,411,955,000","1,374,897,000"
	StockholdersEquity,"23,668,000,000","22,837,000,000","23,193,000,000","22,638,000,000","18,146,000,000","11,569,000,000","11,654,000,000","11,740,000,000","12,211,000,000","12,119,000,000","11,856,000,000","11,876,000,000","12,209,000,000","12,111,000,000","11,894,000,000","11,482,000,000","11,397,000,000","11,274,000,000","10,591,000,000","10,597,000,000","10,341,000,000","10,404,000,000","10,424,000,000","10,379,000,000","9,688,000,000","8,368,000,000","8,974,000,000","8,301,000,000","8,491,000,000","8,581,000,000","7,145,000,000","6,741,000,000","6,715,000,000","6,601,584,000","7,581,207,000","7,465,291,000","7,088,630,000","5,689,354,000","5,624,391,000","5,575,023,000","5,672,636,000","5,488,794,000","5,071,235,000","4,714,932,000","4,462,645,000","4,120,583,000","4,043,382,000","3,935,391,000","3,770,966,000","3,536,188,000","3,447,356,000","3,451,455,000","3,529,151,000","3,582,149,000","3,510,774,000","3,126,288,000","3,050,904,000","3,042,722,000","3,064,726,000","3,090,222,000","2,982,780,000","2,984,671,000","2,969,334,000","2,914,927,000","2,955,811,000","2,217,102,000","2,124,250,000","2,645,633,000","2,506,940,000","2,831,780,000","2,640,908,000","1,784,913,000","1,757,827,000","1,759,772,000","1,715,905,000","1,413,986,000","1,411,955,000","1,374,897,000"
		CapitalStock,"2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","1,000,000","1,000,000","1,000,000","1,458,000","1,458,000","1,458,000","1,458,000","1,350,000","1,348,000","1,348,000","1,348,000","1,331,000","1,276,000","1,276,000","1,275,000","1,262,000","1,262,000","1,261,000","1,260,000","1,252,000","1,252,000","1,251,000","1,251,000","1,246,000","1,246,000","1,245,000","1,244,000","1,234,000","1,233,000","1,232,000","1,232,000","1,227,000","1,456,000","1,455,000","1,476,000","1,470,000","1,470,000","1,468,000","1,468,000","1,456,000","1,456,000","1,202,000","1,202,000","1,197,000","1,197,000","1,196,000","1,196,000","1,196,000"
			CommonStock,"2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","1,000,000","1,000,000","1,000,000","1,458,000","1,458,000","1,458,000","1,458,000","1,350,000","1,348,000","1,348,000","1,348,000","1,331,000","1,276,000","1,276,000","1,275,000","1,262,000","1,262,000","1,261,000","1,260,000","1,252,000","1,252,000","1,251,000","1,251,000","1,246,000","1,246,000","1,245,000","1,244,000","1,234,000","1,233,000","1,232,000","1,232,000","1,227,000","1,456,000","1,455,000","1,476,000","1,470,000","1,470,000","1,468,000","1,468,000","1,456,000","1,456,000","1,202,000","1,202,000","1,197,000","1,197,000","1,196,000","1,196,000","1,196,000"
		AdditionalPaidInCapital,"19,142,000,000","19,123,000,000","19,104,000,000","19,088,000,000","14,837,000,000","9,323,000,000","9,305,000,000","9,285,000,000","9,176,000,000","9,161,000,000","9,142,000,000","9,124,000,000","9,086,000,000","9,062,000,000","9,041,000,000","9,015,000,000","8,991,000,000","8,974,000,000","8,957,000,000","8,937,000,000","8,914,000,000","8,892,000,000","8,867,000,000","8,843,000,000","7,884,000,000","6,267,000,000","6,250,000,000","6,220,000,000","6,190,000,000","6,167,000,000","5,162,000,000","5,128,000,000","5,105,000,000","5,079,821,000","4,870,566,000","4,844,720,000","4,898,318,000","3,683,934,000","3,641,248,000","3,611,799,000","3,640,595,000","3,613,808,000","3,082,058,000","3,070,827,000","3,060,249,000","3,022,768,000","3,015,986,000","3,004,139,000","2,997,656,000","2,981,450,000","2,935,897,000","2,924,939,000","2,915,108,000","2,860,208,000","2,852,210,000","2,844,674,000","2,704,372,000","2,693,257,000","2,683,575,000","2,674,749,000","2,663,290,000","2,654,047,000","3,698,204,000","3,748,774,000","3,738,509,000","3,775,794,000","3,775,385,000","3,762,773,000","3,761,660,000","3,705,286,000","3,682,540,000","2,751,495,000","2,751,454,000","2,734,403,000","2,726,969,000","2,715,301,000","2,715,198,000","2,714,567,000"
		RetainedEarnings,"5,047,000,000","3,960,000,000","4,087,000,000","3,550,000,000","3,308,000,000","3,478,000,000","3,582,000,000","3,693,000,000","4,223,000,000","4,025,000,000","3,755,000,000","3,597,000,000","3,766,000,000","3,470,000,000","3,147,000,000","2,764,000,000","2,698,000,000","2,547,000,000","1,882,000,000","1,912,000,000","1,679,000,000","1,728,000,000","1,772,000,000","1,756,000,000","2,024,000,000","2,298,000,000","2,921,000,000","2,281,000,000","2,500,000,000","2,583,000,000","2,152,000,000","1,784,000,000","1,782,000,000","1,665,081,000","3,032,531,000","2,947,040,000","2,609,801,000","2,514,640,000","2,485,935,000","2,473,504,000","2,543,873,000","2,335,066,000","2,446,217,000","2,099,623,000","1,854,041,000","1,510,427,000","1,430,566,000","1,323,662,000","1,156,578,000","917,688,000","861,922,000","875,226,000","968,326,000","998,829,000","1,064,155,000","1,087,079,000","933,974,000","822,089,000","621,582,000","538,542,000","507,798,000","497,488,000","478,345,000","424,186,000","340,452,000","-184,320,000","-323,978,000","-417,294,000","-600,361,000","-634,146,000","-711,993,000","-770,840,000","-839,646,000","-887,848,000","-945,222,000","-1,137,035,000","-1,214,220,000","-1,298,440,000"
		TreasuryStock,"523,000,000","248,000,000","0","2,000,000","1,000,000","1,234,000,000","1,235,000,000","1,240,000,000","1,190,000,000","1,069,000,000","1,043,000,000","847,000,000","645,000,000","423,000,000","296,000,000","299,000,000","294,000,000","249,000,000","250,000,000","254,000,000","254,000,000","218,000,000","217,000,000","222,000,000","222,000,000","199,000,000","199,000,000","202,000,000","201,000,000","171,000,000","170,000,000","172,000,000","173,000,000","144,776,000","323,348,000","327,927,000","420,947,000","510,570,000","504,140,000","511,628,000","511,630,000","458,281,000","458,258,000","459,657,000","456,359,000","421,235,000","422,107,000","422,837,000","423,978,000","415,211,000","416,566,000","426,598,000","429,668,000","411,659,000","316,473,000","260,646,000","270,593,000","245,601,000","247,599,000","91,454,000","79,154,000","53,274,000","1,074,577,000","1,040,775,000","879,516,000","882,382,000","635,293,000","200,327,000","118,215,000","27,793,000","10,774,000","2,716,000","1,367,000","5,385,000","23,857,000","25,262,000","27,274,000","32,219,000"
		GainsLossesNotAffectingRetainedEarnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","-1,550,000","-3,130,000","-58,000","2,863,000","3,439,000","7,361,000","17,675,000","29,166,000","39,450,000","51,009,000","64,851,000","76,637,000","74,134,000","133,525,000","-90,364,000","-546,064,000","-318,093,000","-228,257,000","5,935,000","-32,847,000","-110,386,000","-114,817,000","-134,094,000","-218,713,000","-245,110,000","-493,460,000","-693,334,000","-500,987,000","-537,612,000","-213,023,000","-320,321,000","-194,228,000","-153,816,000","-82,595,000","-43,182,000","-140,214,000","-62,945,000","-10,207,000"
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"131,278,000","93,295,000","55,564,000","52,403,000","69,279,000","69,786,000","56,768,000","59,003,000","58,587,000","46,026,000","49,262,000","50,885,000","37,653,000","25,648,000","29,227,000","31,468,000","23,338,000","24,355,000","6,722,000","-5,470,000"
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,550,000",,,"2,863,000","3,439,000",,"17,675,000",,,,,,,,,,,,"-125,343,000","-126,142,000","-165,950,000","-167,220,000","-203,373,000","-288,499,000","-301,878,000","-552,463,000","-751,921,000","-547,013,000","-586,874,000","-263,908,000","-357,974,000","-219,876,000","-183,043,000","-114,063,000","-66,520,000","-164,569,000","-69,667,000","-4,737,000"
	MinorityInterest,,,,,,,,,,,,,,"0","0","2,000,000","5,000,000","5,000,000","6,000,000","5,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","7,000,000","8,000,000","8,000,000","8,000,000","9,000,000","9,000,000","13,174,000","181,544,000","182,866,000","177,441,000","177,954,000","175,718,000","181,953,000","160,035,000","162,344,000","125,432,000","101,032,000","90,922,000","105,442,000","114,456,000","122,742,000","112,662,000","106,843,000","86,876,000","89,631,000","100,950,000","59,226,000","57,933,000","50,869,000",,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"29,114,000,000","29,525,000,000","29,878,000,000","29,564,000,000","24,323,000,000","14,729,000,000","14,802,000,000","13,794,000,000","14,351,000,000","13,958,000,000","13,694,000,000","13,713,000,000","14,045,000,000","14,395,000,000","14,180,000,000","13,767,000,000","13,681,000,000","13,557,000,000","12,873,000,000","12,878,000,000","13,070,000,000","13,132,000,000","13,150,000,000","13,104,000,000","12,412,000,000","11,575,000,000","11,649,000,000","10,973,000,000","11,159,000,000","11,246,000,000","9,807,000,000","9,400,000,000","9,421,000,000","9,254,643,000","10,432,419,000","10,288,719,000","10,105,910,000","9,410,547,000","9,186,461,000","8,860,520,000","8,293,251,000","8,017,699,000","7,658,606,000","7,285,910,000","7,025,333,000","6,722,253,000","6,582,798,000","6,466,822,000","6,418,570,000","6,297,199,000","6,314,654,000","6,430,274,000","6,604,637,000","6,546,196,000","6,334,145,000","5,768,731,000","5,854,462,000","5,798,213,000","5,675,409,000","5,320,210,000","4,842,035,000","4,481,833,000","4,163,890,000","4,178,921,000","4,115,574,000","4,275,514,000","4,063,546,000","4,040,372,000","4,338,878,000","5,217,730,000","5,105,810,000","3,176,276,000","3,214,522,000","3,315,233,000","3,337,269,000","3,124,723,000","3,179,605,000","3,043,433,000"
CommonStockEquity,"23,668,000,000","22,837,000,000","23,193,000,000","22,638,000,000","18,146,000,000","11,569,000,000","11,654,000,000","11,740,000,000","12,211,000,000","12,119,000,000","11,856,000,000","11,876,000,000","12,209,000,000","12,111,000,000","11,894,000,000","11,482,000,000","11,397,000,000","11,274,000,000","10,591,000,000","10,597,000,000","10,341,000,000","10,404,000,000","10,424,000,000","10,379,000,000","9,688,000,000","8,368,000,000","8,974,000,000","8,301,000,000","8,491,000,000","8,581,000,000","7,145,000,000","6,741,000,000","6,715,000,000","6,601,584,000","7,581,207,000","7,465,291,000","7,088,630,000","5,689,354,000","5,624,391,000","5,575,023,000","5,672,636,000","5,488,794,000","5,071,235,000","4,714,932,000","4,462,645,000","4,120,583,000","4,043,382,000","3,935,391,000","3,770,966,000","3,536,188,000","3,447,356,000","3,451,455,000","3,529,151,000","3,582,149,000","3,510,774,000","3,126,288,000","3,050,904,000","3,042,722,000","3,064,726,000","3,090,222,000","2,982,780,000","2,984,671,000","2,969,334,000","2,914,927,000","2,955,811,000","2,217,102,000","2,124,250,000","2,645,633,000","2,506,940,000","2,831,780,000","2,640,908,000","1,784,913,000","1,757,827,000","1,759,772,000","1,715,905,000","1,413,986,000","1,411,955,000","1,374,897,000"
CapitalLeaseObligations,"335,000,000","364,000,000","335,000,000","361,000,000","383,000,000","210,000,000","212,000,000","234,000,000","274,000,000","306,000,000","322,000,000","336,000,000","362,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"23,425,000,000","22,594,000,000","22,932,000,000","22,377,000,000","17,885,000,000","11,308,000,000","11,393,000,000","11,479,000,000","11,950,000,000","11,858,000,000","11,595,000,000","11,614,000,000","11,945,000,000","11,847,000,000","11,627,000,000","11,213,000,000","11,128,000,000","11,004,000,000","10,321,000,000","10,327,000,000","10,069,000,000","10,132,000,000","10,152,000,000","10,107,000,000","9,416,000,000","8,096,000,000","8,702,000,000","8,029,000,000","8,219,000,000","8,309,000,000","6,873,000,000","6,467,000,000","6,441,000,000","6,327,255,000","7,301,520,000","7,185,604,000","6,790,488,000","5,391,212,000","5,330,942,000","5,276,881,000","5,374,494,000","5,190,652,000","4,773,081,000","4,416,755,000","4,164,500,000","3,822,401,000","3,744,969,000","3,636,828,000","3,462,135,000","3,226,929,000","3,137,985,000","3,140,904,000","3,218,588,000","3,271,586,000","3,200,211,000","2,815,692,000","2,740,043,000","2,731,852,000","2,753,854,000","2,780,392,000","2,672,911,000","2,674,763,000","2,658,708,000","2,603,581,000","2,644,208,000","1,905,451,000","1,817,584,000","2,338,565,000","2,198,989,000","2,515,900,000","2,307,705,000","1,784,913,000","1,757,827,000","1,759,772,000","1,715,905,000","1,413,986,000","1,411,955,000","1,374,897,000"
WorkingCapital,"2,193,000,000","2,100,000,000","-1,694,000,000","-1,914,000,000","-691,000,000","689,000,000","732,000,000","-389,000,000","-11,000,000","-305,000,000","-537,000,000","-350,000,000","-27,000,000","762,000,000","435,000,000","197,000,000","574,000,000","882,000,000","1,186,000,000","1,506,000,000","1,988,000,000","1,732,000,000","2,077,000,000","2,868,000,000","2,298,000,000","1,732,000,000","1,256,000,000","272,000,000","532,000,000","779,000,000","52,000,000","-85,000,000","304,000,000","478,328,000","318,450,000","453,064,000","224,548,000","15,565,000","588,036,000","155,042,000","256,987,000","467,499,000","327,526,000","315,466,000","539,729,000","427,963,000","93,255,000","125,293,000","65,339,000","44,927,000","-94,858,000","-97,909,000","-44,683,000","-208,086,000","-128,652,000","-481,289,000","-334,714,000","-229,114,000","303,653,000","-282,969,000","-418,555,000","-350,421,000","-360,332,000","13,983,000","217,557,000","-409,551,000","-482,540,000","-340,205,000","-435,138,000","-232,260,000","-377,641,000","-211,512,000","-240,865,000","-224,637,000","-127,093,000","-173,951,000","-171,923,000","-127,499,000"
InvestedCapital,"29,358,000,000","29,769,000,000","30,122,000,000","29,564,000,000","24,323,000,000","14,869,000,000","14,942,000,000","13,933,000,000","14,850,000,000","14,408,000,000","14,144,000,000","14,162,000,000","14,494,000,000","14,395,000,000","14,180,000,000","13,767,000,000","14,130,000,000","14,006,000,000","13,322,000,000","13,327,000,000","13,070,000,000","13,617,000,000","13,635,000,000","14,043,000,000","13,348,000,000","12,023,000,000","11,649,000,000","10,973,000,000","11,159,000,000","11,246,000,000","9,807,000,000","9,400,000,000","9,421,000,000","9,254,643,000","10,432,419,000","10,288,719,000","10,105,910,000","9,410,547,000","9,186,461,000","8,860,520,000","8,293,251,000","8,017,699,000","7,658,606,000","7,285,910,000","7,025,333,000","6,722,253,000","6,582,798,000","6,466,822,000","6,418,570,000","6,297,199,000","6,314,654,000","6,430,274,000","6,604,637,000","6,546,196,000","6,334,145,000","5,768,731,000","5,854,462,000","5,798,213,000","5,675,409,000","5,320,210,000","4,842,035,000","4,481,833,000","4,163,890,000","4,178,921,000","4,115,574,000","4,275,514,000","4,063,546,000","4,040,372,000","4,338,878,000","5,217,730,000","5,105,810,000","3,176,276,000","3,214,522,000","3,315,233,000","3,337,269,000","3,124,723,000","3,179,605,000","3,043,433,000"
TangibleBookValue,"23,425,000,000","22,594,000,000","22,932,000,000","22,377,000,000","17,885,000,000","11,308,000,000","11,393,000,000","11,479,000,000","11,950,000,000","11,858,000,000","11,595,000,000","11,614,000,000","11,945,000,000","11,847,000,000","11,627,000,000","11,213,000,000","11,128,000,000","11,004,000,000","10,321,000,000","10,327,000,000","10,069,000,000","10,132,000,000","10,152,000,000","10,107,000,000","9,416,000,000","8,096,000,000","8,702,000,000","8,029,000,000","8,219,000,000","8,309,000,000","6,873,000,000","6,467,000,000","6,441,000,000","6,327,255,000","7,301,520,000","7,185,604,000","6,790,488,000","5,391,212,000","5,330,942,000","5,276,881,000","5,374,494,000","5,190,652,000","4,773,081,000","4,416,755,000","4,164,500,000","3,822,401,000","3,744,969,000","3,636,828,000","3,462,135,000","3,226,929,000","3,137,985,000","3,140,904,000","3,218,588,000","3,271,586,000","3,200,211,000","2,815,692,000","2,740,043,000","2,731,852,000","2,753,854,000","2,780,392,000","2,672,911,000","2,674,763,000","2,658,708,000","2,603,581,000","2,644,208,000","1,905,451,000","1,817,584,000","2,338,565,000","2,198,989,000","2,515,900,000","2,307,705,000","1,784,913,000","1,757,827,000","1,759,772,000","1,715,905,000","1,413,986,000","1,411,955,000","1,374,897,000"
TotalDebt,"6,025,000,000","7,296,000,000","7,264,000,000","7,287,000,000","6,560,000,000","3,510,000,000","3,500,000,000","2,427,000,000","2,913,000,000","2,595,000,000","2,610,000,000","2,622,000,000","2,647,000,000","2,284,000,000","2,286,000,000","2,285,000,000","2,733,000,000","2,732,000,000","2,731,000,000","2,730,000,000","2,729,000,000","3,213,000,000","3,211,000,000","3,664,000,000","3,660,000,000","3,655,000,000","2,675,000,000","2,672,000,000","2,668,000,000","2,665,000,000","2,662,000,000","2,659,000,000","2,706,000,000","2,653,059,000","2,851,212,000","2,823,428,000","3,017,280,000","3,721,193,000","3,562,070,000","3,285,497,000","2,620,615,000","2,528,905,000","2,587,371,000","2,570,978,000","2,562,688,000","2,601,670,000","2,539,416,000","2,531,431,000","2,647,604,000","2,761,011,000","2,867,298,000","2,978,819,000","3,075,486,000","2,964,047,000","2,823,371,000","2,642,443,000","2,803,558,000","2,755,491,000","2,610,683,000","2,229,988,000","1,859,255,000","1,497,162,000","1,194,556,000","1,263,994,000","1,159,763,000","2,058,412,000","1,939,296,000","1,394,739,000","1,831,938,000","2,385,950,000","2,464,902,000","1,391,363,000","1,456,695,000","1,555,461,000","1,621,364,000","1,710,737,000","1,767,650,000","1,668,536,000"
NetDebt,"3,305,000,000","3,085,000,000","6,348,000,000","6,833,000,000","5,509,000,000","1,858,000,000","1,963,000,000","2,013,000,000","1,855,000,000","1,658,000,000","1,851,000,000","1,643,000,000","1,774,000,000","1,459,000,000","1,367,000,000","1,493,000,000","1,732,000,000","1,836,000,000","2,095,000,000","2,070,000,000","2,066,000,000","2,095,000,000","2,320,000,000","1,839,000,000","2,048,000,000","2,264,000,000","2,094,000,000","2,453,000,000","2,285,000,000","1,640,000,000","2,112,000,000","2,214,000,000","2,449,000,000","2,260,413,000","2,107,092,000","2,127,803,000","2,586,982,000","3,491,797,000","3,228,184,000","2,967,728,000","2,303,697,000","1,991,421,000","2,376,806,000","2,218,557,000","2,042,037,000","2,490,510,000","2,461,251,000","2,333,745,000","2,613,064,000","2,733,643,000","2,811,683,000","2,914,496,000","3,031,010,000","2,915,710,000","2,756,554,000","2,599,161,000","2,786,238,000","2,743,320,000","2,591,412,000","2,204,670,000","1,845,905,000","1,490,129,000","1,094,484,000","806,952,000","1,116,781,000","2,039,610,000","1,874,788,000","1,336,288,000","1,815,899,000","2,378,693,000","2,461,953,000","1,376,151,000","1,447,673,000","1,536,162,000","1,608,713,000","1,698,581,000","1,760,792,000","1,660,046,000"
ShareIssued,"244,494,327","244,144,444","244,122,575","243,971,771","216,721,541","175,525,268","175,462,969","175,378,954","175,373,639","175,057,889","174,963,254","174,877,208","174,828,478","174,321,171","174,307,471","174,294,691","174,288,821","173,796,743","173,794,108","173,782,802","173,779,363","173,221,845","173,212,412","173,187,409","167,142,101","152,775,920","152,774,139","152,000,000","152,000,000","152,000,000","146,000,000","146,000,000","146,000,000","145,833,707","145,828,410","145,814,643","145,799,929","134,966,740","134,782,883","134,763,095","134,751,627","133,121,092","127,614,963","127,554,683","127,469,647","126,212,256","126,193,615","126,102,932","126,055,152","125,203,502","125,191,035","125,135,994","125,215,810","125,636,738","124,668,016","124,479,078","118,202,177","119,389,995","119,485,277","123,161,645","123,443,862","121,502,983","121,928,139","123,054,519","127,024,485","128,588,364","133,411,659","141,897,133","143,901,927","144,831,662","145,229,038","120,044,414","120,051,403","119,287,772","117,997,965","117,826,397","117,621,133","117,252,538"
OrdinarySharesNumber,"241,958,985","242,777,834","244,122,436","243,959,045","216,710,940","164,477,412","164,403,060","164,276,170","164,863,215","165,546,641","165,643,265","167,121,498","168,422,037","169,499,102","170,461,903","170,400,726","170,418,956","170,188,611","170,165,265","170,097,000","170,093,902","169,724,103","169,717,124","169,601,781","163,556,616","149,379,700","149,377,939","149,000,000","149,000,000","149,000,000","143,000,000","143,000,000","143,000,000","142,627,653","138,667,046","138,544,826","136,462,064","123,355,647","123,231,688","123,035,736","123,024,218","121,856,156","116,350,303","116,243,586","116,193,197","115,308,513","115,263,837","115,151,022","115,071,394","114,375,331","114,327,522","114,022,433","114,022,433","115,616,236","117,689,829","118,481,031","118,202,177","119,389,995","119,485,277","123,161,645","123,443,862","121,502,983","121,928,139","123,054,519","127,024,485","128,588,364","133,411,659","141,897,133","143,901,927","144,831,662","145,229,038","120,044,414","120,051,403","119,287,772","117,997,965","117,826,397","117,621,133","117,252,538"
TreasurySharesNumber,"2,535,342","1,366,610","139","12,726","10,601","11,047,856","11,059,909","11,102,784","10,510,424","9,511,248","9,319,989","7,755,710","6,406,441","4,822,069","3,845,568","3,893,965","3,869,865","3,608,132","3,628,843","3,685,802","3,685,461","3,497,742","3,495,288","3,585,628","3,585,485","3,396,220","3,396,200","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,206,054","7,161,364","7,269,817","9,337,865","11,611,093","11,551,195","11,727,359","11,727,409","11,264,936","11,264,660","11,311,097","11,276,450","10,903,743","10,929,778","10,951,910","10,983,758","10,828,171","10,863,513","11,113,561","11,193,377","10,020,502","6,978,187","5,998,047",,,,,,,,,,,,,,,,,,,,,,
