name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998
		GainsLossesNotAffectingRetainedEarnings,"1,113,000","-5,050,000","-7,882,000","783,000","380,000","500,000","134,000","-73,000","109,000","-303,000","-221,000","-254,000","15,000","477,000","674,000","921,000","1,213,000","499,000","-497,000","-762,000","-1,068,000","-1,005,000","-511,000","-766,000","-1,150,000","-1,210,000","-8,304,000","-5,870,000","-6,771,000","-2,412,000","1,137,000","4,512,000","6,276,000","6,563,000","6,367,000","4,410,000","5,562,000","5,711,000","4,584,000","2,448,000","2,686,000","2,744,000","2,516,000","2,367,000","1,844,000","1,625,000","1,278,000","518,000","2,000","6,000","8,000","4,000","101,000","403,000","-62,000","-14,000","115,000","13,000","34,000","-16,000",,,"-3,000","-66,000","-52,000","-88,000","-113,000","-114,000","-168,000","-130,000","-3,872,000","-5,229,000","-4,511,000","-3,445,000","-3,221,000","-3,022,000","-1,000","81,000","116,000","120,000","15,000","281,000","391,000","192,000","-725,000","-824,000","-3,739,000","-3,923,000","10,292,000","12,800,000","-500,000",,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,000","8,000",,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,778,000","-3,931,000",,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,000","9,000",,,,"-3,060,000","-3,166,000","-3,263,000","-3,205,000","-3,745,000",,,,,,,,,,,,,,,,,,,,"-100,000",,"61,000,000","60,900,000","60,800,000","52,100,000","52,200,000"
TotalCapitalization,"522,935,000","502,116,000","449,639,000","237,292,000","234,138,000","235,215,000","232,349,000","206,081,000","213,572,000","203,862,000","193,732,000","184,590,000","187,840,000","188,310,000","186,649,000","180,032,000","179,410,000","183,824,000","182,868,000","156,267,000","159,309,000","160,808,000","162,657,000","165,591,000","191,015,000","196,136,000","217,284,000","267,082,000","270,632,000","275,755,000","278,345,000","257,965,000","289,516,000","283,381,000","285,459,000","276,861,000","284,546,000","284,435,000","259,986,000","254,016,000","253,045,000","209,571,000","207,599,000","196,673,000","198,435,000","192,378,000","195,085,000","187,119,000","79,391,000","81,632,000","83,988,000","84,806,000","85,620,000","86,384,000","86,266,000","86,889,000","87,603,000","87,719,000","86,629,000","86,476,000","86,214,000","85,716,000","85,608,000","85,373,000","85,338,000","86,609,000","84,961,000","84,749,000","85,069,000","84,854,000","85,252,000","85,802,000","86,703,000","86,819,000","86,610,000","87,077,000","87,267,000","89,360,000","100,494,000","104,314,000","124,693,000","131,328,000","190,819,000","207,275,000","227,830,000","251,822,000","282,579,000","295,691,000","279,411,000","32,600,000","15,500,000","19,400,000","21,000,000","22,300,000","25,500,000","24,500,000"
CommonStockEquity,"383,106,000","370,168,000","268,597,000","215,180,000","210,487,000","204,594,000","195,287,000","179,560,000","181,509,000","181,192,000","168,824,000","167,940,000","169,569,000","166,205,000","163,994,000","163,968,000","164,598,000","162,982,000","155,515,000","156,267,000","159,309,000","160,808,000","162,657,000","165,591,000","170,568,000","176,003,000","197,553,000","247,743,000","251,673,000","257,193,000","260,124,000","240,069,000","246,138,000","247,250,000","245,370,000","242,890,000","245,195,000","248,006,000","243,658,000","236,357,000","237,775,000","172,174,000","167,831,000","166,003,000","165,208,000","162,922,000","162,344,000","163,748,000","79,391,000","81,632,000","83,988,000","84,806,000","85,620,000","86,384,000","86,266,000","86,889,000","87,603,000","87,719,000","86,629,000","86,476,000","86,214,000","85,716,000","85,608,000","85,373,000","85,338,000","86,609,000","84,961,000","84,749,000","85,069,000","84,854,000","85,252,000","85,802,000","86,703,000","86,819,000","86,610,000","87,077,000","87,267,000","89,360,000","95,494,000","99,314,000","119,693,000","126,328,000","185,819,000","202,275,000","222,830,000","246,822,000","277,579,000","290,691,000","274,411,000","32,600,000","15,500,000","19,300,000","20,900,000","22,100,000","25,200,000","24,100,000"
CapitalLeaseObligations,,"17,935,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"59,600,000","50,124,000","-19,246,000","124,087,000","118,262,000","110,940,000","121,815,000","105,557,000","106,843,000","105,656,000","92,538,000","90,553,000","91,363,000","87,005,000","83,903,000","82,895,000","82,569,000","80,156,000","70,875,000","124,030,000","127,189,000","128,498,000","129,720,000","132,443,000","137,012,000","142,425,000","134,192,000","149,810,000","154,455,000","154,698,000","153,579,000","128,092,000","102,290,000","102,338,000","99,440,000","98,671,000","98,784,000","100,963,000","108,337,000","150,038,000","151,123,000","85,190,000","80,514,000","75,978,000","74,850,000","72,232,000","77,736,000","77,093,000","79,391,000","81,632,000","83,988,000","84,806,000","85,620,000","86,384,000","86,266,000","86,889,000","87,603,000","87,719,000","86,629,000","86,476,000","86,214,000","85,716,000","85,608,000","85,373,000","85,338,000","86,609,000","84,961,000","84,749,000","85,069,000","84,854,000","85,252,000","85,802,000","86,703,000","86,819,000","86,610,000","87,077,000","87,267,000","89,360,000","95,494,000","99,314,000","109,106,000","115,513,000","136,258,000","150,725,000","168,090,000","188,608,000","217,124,000","228,203,000","267,900,000","26,000,000","4,800,000","8,100,000","9,300,000","10,100,000","19,400,000","18,600,000"
WorkingCapital,"173,574,000","153,963,000","143,055,000","105,672,000","102,158,000","102,501,000","95,936,000","99,450,000","107,016,000","96,308,000","93,999,000","84,040,000","87,010,000","86,761,000","85,752,000","77,796,000","75,964,000","79,660,000","82,950,000","122,032,000","125,249,000","126,338,000","127,368,000","130,415,000","155,682,000","160,936,000","148,365,000","119,932,000","127,280,000","126,020,000","116,289,000","82,561,000","82,421,000","77,122,000","79,015,000","72,713,000","79,023,000","78,305,000","68,894,000","104,695,000","104,261,000","59,980,000","59,978,000","47,628,000","48,861,000","43,087,000","45,500,000","36,877,000","79,212,000","81,382,000","83,646,000","84,367,000","85,083,000","85,762,000","85,541,000","86,062,000","86,670,000","86,681,000","85,482,000","85,231,000","84,877,000","84,294,000","84,123,000","83,790,000","83,655,000","83,865,000","83,028,000","82,724,000","82,890,000","82,560,000","82,834,000","81,849,000","86,127,000","86,743,000","86,569,000","87,013,000","87,199,000","88,483,000","97,643,000","99,901,000","108,939,000","114,609,000","124,159,000","135,996,000","153,457,000","171,336,000","198,667,000","216,791,000","260,543,000","16,800,000","1,000,000","5,700,000","7,200,000","9,100,000","20,900,000","20,100,000"
InvestedCapital,"535,038,000","511,701,000","458,629,000","242,302,000","239,135,000","239,215,000","236,349,000","210,081,000","213,572,000","203,862,000","193,732,000","184,590,000","187,840,000","188,351,000","186,690,000","180,072,000","179,450,000","183,824,000","182,868,000","156,267,000","159,309,000","182,706,000","184,096,000","186,579,000","191,125,000","196,136,000","217,284,000","269,731,000","273,643,000","279,630,000","285,685,000","287,402,000","291,508,000","285,291,000","291,418,000","279,665,000","286,688,000","288,494,000","286,002,000","254,070,000","253,706,000","210,244,000","208,304,000","196,964,000","198,737,000","192,686,000","195,270,000","187,315,000","79,391,000","81,632,000","83,988,000","84,806,000","85,620,000","86,384,000","86,266,000","86,889,000","87,603,000","87,719,000","86,629,000","86,476,000","86,214,000","85,716,000","85,608,000","85,373,000","85,338,000","86,609,000","84,961,000","84,749,000","85,069,000","84,854,000","85,252,000","85,802,000","86,703,000","86,819,000","86,610,000","87,077,000","92,267,000","94,360,000","100,494,000","104,314,000","124,693,000","131,328,000","190,819,000","207,275,000","227,830,000","251,822,000","282,582,000","295,698,000","279,426,000","38,600,000","17,900,000","19,800,000","21,400,000","22,800,000","26,700,000","25,700,000"
TangibleBookValue,"59,600,000","50,124,000","-19,246,000","124,087,000","118,262,000","110,940,000","121,815,000","105,557,000","106,843,000","105,656,000","92,538,000","90,553,000","91,363,000","87,005,000","83,903,000","82,895,000","82,569,000","80,156,000","70,875,000","124,030,000","127,189,000","128,498,000","129,720,000","132,443,000","137,012,000","142,425,000","134,192,000","149,810,000","154,455,000","154,698,000","153,579,000","128,092,000","102,290,000","102,338,000","99,440,000","98,671,000","98,784,000","100,963,000","108,337,000","150,038,000","151,123,000","85,190,000","80,514,000","75,978,000","74,850,000","72,232,000","77,736,000","77,093,000","79,391,000","81,632,000","83,988,000","84,806,000","85,620,000","86,384,000","86,266,000","86,889,000","87,603,000","87,719,000","86,629,000","86,476,000","86,214,000","85,716,000","85,608,000","85,373,000","85,338,000","86,609,000","84,961,000","84,749,000","85,069,000","84,854,000","85,252,000","85,802,000","86,703,000","86,819,000","86,610,000","87,077,000","87,267,000","89,360,000","95,494,000","99,314,000","109,106,000","115,513,000","136,258,000","150,725,000","168,090,000","188,608,000","217,124,000","228,203,000","267,900,000","26,000,000","4,800,000","8,100,000","9,300,000","10,100,000","19,400,000","18,600,000"
TotalDebt,"151,932,000","159,468,000","190,032,000","27,122,000","28,648,000","34,621,000","41,062,000","30,521,000","32,063,000","22,670,000","24,908,000","16,650,000","18,271,000","22,146,000","22,696,000","16,104,000","14,852,000","20,842,000","27,353,000",,,"21,898,000","21,439,000","20,988,000","20,557,000","20,133,000","19,731,000","21,988,000","21,970,000","22,437,000","25,561,000","47,333,000","45,370,000","38,041,000","46,048,000","36,775,000","41,493,000","40,488,000","42,344,000","17,713,000","15,931,000","38,070,000","40,473,000","30,961,000","33,529,000","29,764,000","32,926,000","23,567,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,003,000","5,007,000","5,015,000","6,000,000","2,400,000","500,000","500,000","700,000","1,500,000","1,600,000"
NetDebt,"135,481,000","122,068,000","179,862,000","20,340,000","22,123,000","16,832,000","24,035,000","8,983,000","19,267,000","20,967,000","23,057,000","14,681,000","15,749,000","19,660,000","19,691,000","13,533,000","12,656,000","18,986,000","25,681,000",,,,,,,,,,,,,"42,728,000","40,985,000","33,563,000","41,654,000","34,721,000","37,366,000","35,377,000","28,057,000",,,"35,670,000","38,796,000","29,306,000","28,297,000","26,997,000","31,334,000","20,275,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShareIssued,"41,272,000","41,105,000","37,811,000","35,495,931","35,325,000","35,198,000","35,021,000","33,827,888","33,764,415","33,764,033","33,754,371","33,744,326","33,391,766","33,391,766","33,391,766","33,063,312","33,063,312","33,063,312","33,063,312","33,034,184","33,034,454","33,034,183","33,034,183","33,034,184","33,030,166","33,030,165","33,030,165","33,005,054","32,953,828","32,946,797","32,907,623","32,762,983","32,709,748","32,670,574","32,384,308","32,117,125","31,982,530","31,979,516","31,567,694","31,083,551","30,892,707","21,936,072","21,936,072","21,931,049","21,910,960","21,910,960","21,910,442","21,904,164","17,519,273","17,519,273","17,519,274","17,519,274","17,318,384","17,318,384","17,318,384","17,318,384","17,318,384","17,243,051","17,243,051","17,243,051","17,227,985","17,196,096","17,190,070","17,190,070","16,687,847","17,188,061","16,443,767","16,866,638","16,866,638","16,862,621","16,661,973","16,661,973","16,661,732","16,647,718","16,562,292","16,544,250","15,897,650","15,757,437","15,722,684","15,670,848","15,647,390","15,632,891","15,627,127","15,565,579","15,580,129","15,678,409","15,495,542","15,388,251","14,142,867","11,577,232","11,215,631","11,057,934","11,070,991","10,976,574","9,237,879","9,101,275"
OrdinarySharesNumber,"37,210,000","37,094,000","33,800,000","31,484,931","31,314,000","31,228,000","31,051,000","29,950,764","29,892,280","29,891,898","29,882,236","30,116,271","29,880,227","29,880,227","29,982,680","30,174,529","30,174,529","30,174,529","30,174,529","30,146,405","30,146,675","30,149,418","30,149,418","30,428,654","30,980,094","31,341,694","32,933,739","32,908,628","32,857,402","32,849,366","32,811,197","32,687,650","32,634,415","32,595,241","32,308,975","32,041,792","31,907,197","31,904,183","31,492,361","31,008,218","30,817,374","21,860,739","21,860,739","21,855,716","21,835,627","21,835,627","21,835,109","21,828,831","17,443,940","17,443,940","17,519,274","17,519,274","17,243,051","17,243,051","17,243,051","17,243,051","17,243,051","17,243,051","17,243,051","17,243,051","17,227,985","17,196,096","17,190,070","17,190,070","16,687,847","17,188,061","16,443,767","16,866,638","16,866,638","16,862,621","16,661,973","16,661,973","16,661,732","16,647,718","16,562,292","16,544,250","15,897,650","15,757,437","15,722,684","15,670,848","15,647,390","15,632,891","15,627,127","15,565,579","15,580,129","15,678,409","15,495,542","15,388,251","14,142,867","11,577,232","11,215,631","11,057,934","11,070,991","10,976,574","9,237,879","9,101,275"
TreasurySharesNumber,"4,062,000","4,011,000","4,011,000","4,011,000","4,011,000","3,970,000","3,970,000","3,877,124","3,872,135","3,872,135","3,872,135","3,628,055","3,511,539","3,511,539","3,409,086","2,888,783","2,888,783","2,888,783","2,888,783","2,887,779","2,887,779","2,884,765","2,884,765","2,605,530","2,050,072","1,688,471","96,426","96,426","96,426","97,431","96,426","75,333","75,333","75,333","75,333","75,333","75,333","75,333","75,333","75,333","75,333","75,333","75,333","75,333","75,333","75,333","75,333","75,333","75,333","75,333",,,"75,333","75,333","75,333","75,333","75,333",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
