name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,12/31/2001
		LongTermDebtAndCapitalLeaseObligation,"647,200,000","638,800,000","634,100,000","686,500,000","717,600,000","723,900,000","690,900,000","636,300,000","707,800,000","634,600,000","680,600,000","759,800,000","773,300,000","764,800,000","779,900,000","795,000,000","810,100,000","817,700,000","825,300,000","832,900,000","840,500,000","848,600,000","856,200,000","863,800,000","925,700,000","950,900,000","964,800,000","978,700,000","992,500,000","1,003,000,000","1,013,600,000","1,024,300,000","1,035,000,000","1,042,600,000","1,050,100,000","1,057,700,000","1,065,300,000","1,038,000,000","1,046,300,000","1,054,500,000","1,062,800,000","822,900,000","830,600,000","838,200,000","839,600,000","839,600,000","408,300,000","416,300,000","424,400,000","432,500,000","440,600,000","448,800,000","446,900,000","454,800,000","462,800,000","477,200,000","481,600,000","485,800,000","490,100,000","593,300,000","700,000,000","801,500,000","12,100,000","12,400,000","20,900,000","21,500,000","23,500,000","24,800,000","27,000,000","29,200,000","31,100,000","35,500,000","38,000,000","39,400,000","41,600,000","42,200,000","42,300,000","39,900,000","49,700,000","50,300,000"
			LongTermDebt,"615,300,000","606,400,000","602,400,000","653,400,000","684,400,000","690,500,000","656,500,000","607,500,000","678,500,000","604,500,000","650,500,000","734,600,000","749,700,000","764,800,000","779,900,000","795,000,000","810,100,000","817,700,000","825,300,000","832,900,000","840,500,000","848,600,000","856,200,000","863,800,000","925,700,000","950,900,000","964,800,000","978,700,000","992,500,000","1,003,000,000","1,013,600,000","1,024,300,000","1,035,000,000","1,042,600,000","1,050,100,000","1,057,700,000","1,065,300,000","1,038,000,000","1,046,300,000","1,054,500,000","1,062,800,000","822,900,000","830,600,000","838,200,000","839,600,000","839,600,000","408,300,000","416,300,000","424,400,000","432,500,000","440,600,000","448,800,000","446,900,000","454,800,000","462,800,000","477,200,000","481,600,000","485,800,000","490,100,000","593,300,000","700,000,000","801,500,000","12,100,000","12,400,000","20,900,000","21,500,000","23,500,000","24,800,000","27,000,000","29,200,000","31,100,000","35,500,000","38,000,000","39,400,000","41,600,000","42,200,000","42,300,000","39,900,000","49,700,000","50,300,000"
			LongTermCapitalLeaseObligation,"31,900,000","32,400,000","31,700,000","33,100,000","33,200,000","33,400,000","34,400,000","28,800,000","29,300,000","30,100,000","30,100,000","25,200,000","23,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"189,400,000","184,500,000","186,200,000","183,000,000","176,400,000","173,200,000","176,400,000","172,500,000","169,300,000","177,900,000","169,300,000","148,600,000","145,900,000","138,400,000","156,400,000","145,400,000","143,700,000","157,000,000","202,300,000","177,100,000","169,200,000","172,800,000","143,000,000","139,900,000","136,600,000","132,700,000","106,500,000","113,200,000","107,800,000","165,700,000","255,500,000","229,100,000","229,400,000","203,800,000","143,500,000","98,200,000","78,500,000","89,600,000","43,300,000","58,200,000","59,600,000","61,000,000","89,100,000","64,800,000","31,400,000","58,800,000","36,000,000","24,500,000","7,900,000","17,400,000","12,900,000","11,100,000","170,300,000","173,700,000","470,000,000","470,000,000","470,400,000","471,400,000","116,400,000","56,400,000","28,600,000","11,200,000","35,700,000","26,000,000","22,800,000","21,200,000","19,800,000","19,800,000","19,800,000","19,800,000","95,100,000","95,100,000","95,100,000","95,100,000","17,700,000","21,000,000","20,700,000","20,700,000","26,400,000","18,400,000"
			NonCurrentDeferredTaxesLiabilities,"171,800,000","166,900,000","167,400,000","165,600,000","160,900,000","158,400,000","162,000,000","158,600,000","156,300,000","163,900,000","155,200,000","134,800,000","131,900,000","124,400,000","156,400,000","145,400,000","143,700,000","141,700,000","202,300,000","177,100,000","169,200,000","156,500,000","125,400,000","122,200,000","118,200,000","114,000,000","106,500,000","113,200,000","107,800,000","144,700,000","234,000,000","229,100,000","229,400,000","181,000,000","120,700,000","98,200,000","78,500,000","66,200,000","43,300,000","58,200,000","59,600,000","61,000,000","89,100,000","64,800,000","31,400,000","58,800,000","36,000,000","24,500,000","7,900,000","17,400,000","12,900,000","11,100,000","170,300,000","173,700,000","470,000,000","470,000,000","470,400,000","471,400,000","116,400,000","56,400,000","28,600,000","11,200,000","35,700,000","26,000,000","22,800,000","21,200,000","19,800,000","19,800,000","19,800,000","19,800,000","95,100,000","95,100,000","95,100,000","95,100,000","17,700,000","21,000,000","20,700,000","20,700,000","26,400,000","18,400,000"
		TradeandOtherPayablesNonCurrent,"19,600,000","20,300,000","22,400,000","21,800,000","21,100,000","21,200,000","21,100,000","20,700,000","20,000,000","19,300,000","20,200,000","27,600,000","26,900,000","26,500,000","39,200,000","55,200,000","53,900,000","53,000,000","31,800,000","61,400,000","54,900,000","62,200,000","55,900,000","99,300,000","94,600,000","92,300,000","78,100,000","65,000,000","53,700,000","51,100,000","45,800,000","42,100,000","39,900,000","81,700,000","83,300,000","74,700,000","69,500,000","63,300,000","66,300,000","38,700,000","38,700,000","36,700,000","35,000,000","35,000,000","35,000,000",,,,,,"700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"259,500,000","257,100,000","255,400,000","255,100,000","251,500,000","242,700,000"
		EmployeeBenefits,"107,100,000","108,000,000","109,300,000","110,900,000","113,500,000","115,300,000","112,200,000","114,400,000","115,600,000","117,600,000","103,000,000","105,300,000","107,300,000","109,100,000","129,800,000","132,100,000","134,400,000","136,400,000","170,600,000","171,400,000","171,500,000","171,100,000","170,900,000","154,200,000","279,200,000","287,800,000","288,300,000","291,700,000","301,000,000","326,800,000","449,700,000","451,100,000","456,900,000","476,400,000","500,700,000","484,100,000","485,000,000","512,000,000","461,600,000","460,100,000","474,000,000","478,900,000","478,300,000","490,200,000","488,900,000","202,100,000","490,600,000","476,900,000","492,500,000","529,500,000","512,800,000","509,200,000","502,300,000","524,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"107,100,000","108,000,000","109,300,000","110,900,000","113,500,000","115,300,000","112,200,000","114,400,000","115,600,000","117,600,000","103,000,000","105,300,000","107,300,000","109,100,000","129,800,000","132,100,000","134,400,000","136,400,000","170,600,000","171,400,000","171,500,000","171,100,000","170,900,000","152,600,000","274,900,000","283,800,000","288,300,000","291,700,000","301,000,000","321,800,000","444,400,000","451,100,000","456,900,000","467,700,000","493,100,000","484,100,000","485,000,000","503,600,000","461,600,000","460,100,000","474,000,000","478,900,000","478,300,000","490,200,000","488,900,000","202,100,000","490,600,000","476,900,000","492,500,000","529,500,000","512,800,000","509,200,000","502,300,000","524,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,"3,900,000","14,500,000","20,200,000","22,300,000","24,000,000","28,400,000","29,700,000","30,900,000","28,700,000","15,600,000","18,500,000","15,900,000","10,000,000","6,100,000",,,,"200,000",,,,"500,000","4,200,000","7,600,000","3,000,000","10,600,000",,,,"11,300,000","9,500,000",,,"12,500,000","14,600,000",,,"25,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LiabilitiesHeldforSaleNonCurrent,,,,,,,,,,,,,,,,,,"0",,,,"0",,"0",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"6,500,000","9,800,000","11,700,000","11,700,000","28,000,000","28,300,000","28,500,000","9,700,000","7,200,000","6,700,000","7,000,000","6,600,000","6,200,000","6,200,000","33,200,000","33,000,000","34,100,000","6,500,000","27,600,000","28,300,000","29,400,000","7,600,000","8,100,000","3,900,000","5,700,000","6,500,000","51,900,000","51,100,000","50,800,000","6,700,000","6,700,000","63,400,000","64,100,000","7,200,000","10,200,000","68,400,000","81,700,000","11,200,000","90,300,000","89,100,000","79,400,000","78,900,000","78,800,000","74,800,000","68,600,000","348,200,000","56,200,000","53,400,000","65,500,000","58,000,000","57,500,000","223,800,000","58,800,000","69,400,000","743,600,000","760,300,000","765,800,000","751,300,000","667,100,000","658,900,000","661,300,000","669,200,000","5,434,300,000","5,438,000,000","5,431,000,000","5,442,000,000","5,451,400,000","5,447,600,000","5,467,000,000","5,480,000,000","5,430,800,000","5,424,900,000","5,422,100,000","5,423,100,000","5,154,700,000","5,146,500,000","5,128,500,000","5,122,000,000","2,611,100,000","2,589,400,000"
TotalEquityGrossMinorityInterest,"537,600,000","519,700,000","522,200,000","498,300,000","473,600,000","450,900,000","442,600,000","402,900,000","370,400,000","364,900,000","367,300,000","243,100,000","280,300,000","261,200,000","330,900,000","404,100,000","403,800,000","419,300,000","366,200,000","297,300,000","271,200,000","266,400,000","259,100,000","202,400,000","770,300,000","768,800,000","783,200,000","747,300,000","697,200,000","649,100,000","776,900,000","738,300,000","710,200,000","673,200,000","579,600,000","778,900,000","734,800,000","719,100,000","772,700,000","695,500,000","657,000,000","1,130,200,000","1,212,300,000","1,172,200,000","1,124,100,000","1,090,800,000","1,938,500,000","1,882,100,000","1,868,400,000","1,907,900,000","1,885,300,000","1,783,200,000","1,718,800,000","1,744,300,000","2,283,000,000","2,288,800,000","2,223,700,000","2,444,100,000","2,328,900,000","2,264,500,000","2,203,100,000","2,172,200,000","-1,196,900,000","-1,239,600,000","-1,289,300,000","-1,312,000,000","-1,357,600,000","-1,417,100,000","-1,422,400,000","-1,416,000,000","-1,306,000,000","-1,335,200,000","-1,319,900,000","-1,335,300,000","-1,348,700,000","-1,341,400,000","-1,328,300,000","-1,337,200,000","280,200,000","769,200,000"
	StockholdersEquity,"537,600,000","519,700,000","522,200,000","498,300,000","473,600,000","450,900,000","442,600,000","402,900,000","370,400,000","364,900,000","367,300,000","243,100,000","280,300,000","261,200,000","330,900,000","404,100,000","403,800,000","419,300,000","366,200,000","297,300,000","271,200,000","266,400,000","259,100,000","202,400,000","770,300,000","768,800,000","783,200,000","747,300,000","697,200,000","649,100,000","776,900,000","738,300,000","710,200,000","673,200,000","579,600,000","778,900,000","734,800,000","719,100,000","772,700,000","695,500,000","657,000,000","1,130,200,000","1,212,300,000","1,172,200,000","1,124,100,000","1,090,800,000","1,938,500,000","1,882,100,000","1,868,400,000","1,899,300,000","1,876,800,000","1,774,900,000","1,710,700,000","1,744,300,000","2,276,100,000","2,281,800,000","2,216,800,000","2,437,200,000","2,322,000,000","2,256,500,000","2,195,400,000","2,164,700,000","-1,204,200,000","-1,247,600,000","-1,297,000,000","-1,319,900,000","-1,365,700,000","-1,426,400,000","-1,431,700,000","-1,425,300,000","-1,315,300,000","-1,345,100,000","-1,329,400,000","-1,345,000,000","-1,358,300,000","-1,351,100,000","-1,337,800,000","-1,346,700,000","270,800,000","760,400,000"
		CapitalStock,"600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","51,900,000","51,900,000","51,900,000","51,900,000","51,900,000","51,900,000","51,900,000","51,900,000","51,900,000","51,900,000","51,900,000","51,900,000","51,900,000","51,900,000","51,900,000","51,900,000","51,900,000","51,900,000"
			CommonStock,"600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","51,900,000","51,900,000","51,900,000","51,900,000","51,900,000","51,900,000","51,900,000","51,900,000","51,900,000","51,900,000","51,900,000","51,900,000","51,900,000","51,900,000","51,900,000","51,900,000","51,900,000","51,900,000"
		AdditionalPaidInCapital,"563,900,000","561,300,000","557,700,000","554,700,000","556,600,000","553,700,000","552,600,000","551,700,000","557,300,000","555,700,000","549,400,000","538,100,000","553,300,000","547,400,000","512,200,000","535,700,000","532,000,000","516,800,000","512,600,000","509,600,000","506,900,000","504,900,000","504,200,000","516,900,000","1,152,400,000","1,151,800,000","1,149,800,000","1,144,300,000","1,139,800,000","1,134,400,000","1,124,700,000","1,117,000,000","1,112,400,000","1,098,400,000","1,091,500,000","1,087,200,000","1,082,500,000","1,076,800,000","1,074,900,000","1,070,800,000","1,066,000,000","1,467,500,000","1,464,500,000","1,461,700,000","1,455,200,000","1,451,200,000","2,055,200,000","2,052,700,000","2,048,600,000","2,052,100,000","2,051,000,000","2,029,800,000","2,026,300,000","2,024,700,000","2,022,000,000","2,020,900,000","2,017,300,000","2,112,600,000","2,109,200,000","2,106,000,000","2,102,700,000","2,099,800,000","172,600,000","172,600,000","172,600,000","172,600,000","172,600,000","172,600,000","172,600,000","172,600,000","172,700,000","172,900,000","172,900,000","172,700,000","168,100,000","168,100,000","168,100,000","167,600,000","167,900,000","166,800,000"
		RetainedEarnings,"1,044,800,000","1,011,400,000","980,600,000","939,800,000","895,000,000","869,800,000","857,100,000","812,800,000","772,100,000","1,008,200,000","970,300,000","905,700,000","895,100,000","865,000,000","839,000,000","762,800,000","715,500,000","633,400,000","599,700,000","550,300,000","509,000,000","469,900,000","442,800,000","372,200,000","355,300,000","365,200,000","379,000,000","347,200,000","317,600,000","271,000,000","274,600,000","243,000,000","224,100,000","207,200,000","196,400,000","146,000,000","116,100,000","113,100,000","104,700,000","41,800,000","0","77,100,000","68,600,000","16,100,000","-21,800,000","-35,300,000","176,400,000","151,800,000","125,000,000","144,400,000","148,200,000","83,800,000","55,500,000","66,700,000","92,200,000","53,300,000","900,000","147,500,000","127,900,000","79,800,000","28,200,000","2,200,000","-803,400,000","-842,600,000","-882,800,000","-910,800,000","-961,700,000","-1,007,800,000","-1,025,100,000","-1,021,900,000","-913,900,000","-937,100,000","-924,500,000","-942,200,000","-935,600,000","-930,900,000","-896,600,000","-898,500,000","729,500,000","1,244,300,000"
		TreasuryStock,"974,000,000","944,000,000","913,900,000","893,900,000","873,900,000","863,900,000","857,900,000","857,900,000","857,900,000","823,500,000","773,400,000","740,300,000","712,200,000","692,200,000","611,700,000","490,600,000","455,600,000","385,600,000","380,600,000","376,100,000","355,200,000","305,200,000","269,200,000","261,400,000","261,400,000","261,400,000","261,400,000","261,400,000","261,400,000","261,400,000","261,400,000","261,400,000","261,400,000","261,400,000","261,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"528,500,000","528,500,000","528,500,000","528,500,000","528,500,000","528,500,000","528,500,000","528,500,000","528,500,000","528,500,000","528,500,000","528,500,000","513,300,000","513,300,000","513,300,000","513,300,000","513,300,000","513,300,000"
		GainsLossesNotAffectingRetainedEarnings,"-97,700,000","-109,600,000","-102,800,000","-102,900,000","-104,700,000","-109,300,000","-109,800,000","-104,300,000","-101,700,000","-376,100,000","-379,600,000","-461,000,000","-456,500,000","-459,600,000","-409,200,000","-404,400,000","-388,700,000","-345,900,000","-366,100,000","-387,100,000","-390,100,000","-403,800,000","-419,300,000","-425,900,000","-476,600,000","-487,400,000","-484,800,000","-483,400,000","-499,400,000","-495,500,000","-361,600,000","-360,900,000","-365,500,000","-371,600,000","-447,500,000","-454,900,000","-464,400,000","-471,400,000","-407,500,000","-417,700,000","-409,600,000","-415,000,000","-321,400,000","-306,200,000","-309,900,000","-325,700,000","-293,700,000","-323,000,000","-305,800,000","-297,800,000","-323,000,000","-339,300,000","-371,700,000","-347,700,000","161,300,000","207,000,000","198,000,000","176,500,000","84,300,000","70,100,000","63,900,000","62,100,000","-96,800,000","-101,000,000","-110,200,000","-105,100,000","-100,000,000","-114,600,000","-102,600,000","-99,400,000","-97,500,000","-104,300,000","-101,200,000","-98,900,000","12,800,000","15,300,000","-5,700,000","-12,200,000","-23,000,000","-47,100,000"
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-9,400,000",,,,"32,700,000",,,,"2,100,000",,,,,,,,"84,300,000",,,,"61,900,000",,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-338,300,000",,,,"143,800,000",,,,"60,000,000",,,,,,,,"-183,700,000",,,,"-160,800,000",,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-142,200,000","-142,200,000","-142,200,000","-142,200,000","-142,200,000","-142,200,000"
	MinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","8,600,000","8,500,000","8,300,000","8,100,000",,"6,900,000","7,000,000","6,900,000","6,900,000","6,900,000","8,000,000","7,700,000","7,500,000","7,300,000","8,000,000","7,700,000","7,900,000","8,100,000","9,300,000","9,300,000","9,300,000","9,300,000","9,900,000","9,500,000","9,700,000","9,600,000","9,700,000","9,500,000","9,500,000","9,400,000","8,800,000"
TotalCapitalization,"1,152,900,000","1,126,100,000","1,124,600,000","1,151,700,000","1,158,000,000","1,141,400,000","1,099,100,000","1,010,400,000","1,048,900,000","969,400,000","1,017,800,000","977,700,000","1,030,000,000","1,026,000,000","1,110,800,000","1,199,100,000","1,213,900,000","1,237,000,000","1,191,500,000","1,130,200,000","1,111,700,000","1,115,000,000","1,115,300,000","1,066,200,000","1,696,000,000","1,719,700,000","1,748,000,000","1,726,000,000","1,689,700,000","1,652,100,000","1,790,500,000","1,762,600,000","1,745,200,000","1,715,800,000","1,629,700,000","1,836,600,000","1,800,100,000","1,757,100,000","1,819,000,000","1,750,000,000","1,719,800,000","1,953,100,000","2,042,900,000","2,010,400,000","1,963,700,000","1,930,400,000","2,346,800,000","2,298,400,000","2,292,800,000","2,331,800,000","2,317,400,000","2,223,700,000","2,157,600,000","2,199,100,000","2,738,900,000","2,759,000,000","2,698,400,000","2,923,000,000","2,812,100,000","2,849,800,000","2,895,400,000","2,966,200,000","-1,192,100,000","-1,235,200,000","-1,276,100,000","-1,298,400,000","-1,342,200,000","-1,401,600,000","-1,404,700,000","-1,396,100,000","-1,284,200,000","-1,309,600,000","-1,291,400,000","-1,305,600,000","-1,316,700,000","-1,308,900,000","-1,295,500,000","-1,306,800,000","320,500,000","810,700,000"
CommonStockEquity,"537,600,000","519,700,000","522,200,000","498,300,000","473,600,000","450,900,000","442,600,000","402,900,000","370,400,000","364,900,000","367,300,000","243,100,000","280,300,000","261,200,000","330,900,000","404,100,000","403,800,000","419,300,000","366,200,000","297,300,000","271,200,000","266,400,000","259,100,000","202,400,000","770,300,000","768,800,000","783,200,000","747,300,000","697,200,000","649,100,000","776,900,000","738,300,000","710,200,000","673,200,000","579,600,000","778,900,000","734,800,000","719,100,000","772,700,000","695,500,000","657,000,000","1,130,200,000","1,212,300,000","1,172,200,000","1,124,100,000","1,090,800,000","1,938,500,000","1,882,100,000","1,868,400,000","1,899,300,000","1,876,800,000","1,774,900,000","1,710,700,000","1,744,300,000","2,276,100,000","2,281,800,000","2,216,800,000","2,437,200,000","2,322,000,000","2,256,500,000","2,195,400,000","2,164,700,000","-1,204,200,000","-1,247,600,000","-1,297,000,000","-1,319,900,000","-1,365,700,000","-1,426,400,000","-1,431,700,000","-1,425,300,000","-1,315,300,000","-1,345,100,000","-1,329,400,000","-1,345,000,000","-1,358,300,000","-1,351,100,000","-1,337,800,000","-1,346,700,000","270,800,000","760,400,000"
CapitalLeaseObligations,"40,300,000","40,200,000","38,900,000","40,500,000","40,400,000","40,200,000","40,600,000","34,300,000","34,500,000","35,300,000","35,200,000","30,300,000","28,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-46,400,000","-68,700,000","-71,400,000","-102,700,000","-137,800,000","-167,700,000","-93,800,000","-53,300,000","-90,000,000","-100,000,000","-92,100,000","-223,800,000","-192,000,000","-180,800,000","-115,100,000","-39,600,000","-34,100,000","-21,800,000","-84,100,000","-156,300,000","-185,600,000","-167,000,000","-178,200,000","-238,100,000","283,400,000","279,100,000","290,000,000","250,600,000","197,700,000","147,700,000","262,500,000","221,500,000","190,700,000","150,300,000","53,700,000","251,600,000","204,700,000","191,400,000","240,600,000","157,500,000","115,300,000","585,100,000","663,800,000","620,300,000","569,800,000","534,700,000","1,355,200,000","1,295,500,000","1,278,500,000","1,306,500,000","1,261,200,000","1,155,600,000","1,088,800,000","1,118,000,000","1,600,700,000","1,602,100,000","1,533,600,000","1,750,700,000","1,615,000,000","1,593,900,000","1,529,300,000","1,494,800,000","-1,431,800,000","-1,474,800,000","-1,496,800,000","-1,522,200,000","-1,569,000,000","-1,631,800,000","-1,641,000,000","-1,637,300,000","-1,571,200,000","-1,602,100,000","-1,647,200,000","-1,668,100,000","-1,676,600,000","-1,672,200,000","-1,654,000,000","-1,662,200,000","-52,300,000","-151,400,000"
WorkingCapital,"125,300,000","112,300,000","116,000,000","139,900,000","160,100,000","139,500,000","191,000,000","163,100,000","175,600,000","89,200,000","154,500,000","114,100,000","159,100,000","203,300,000","247,800,000","323,100,000","354,000,000","379,000,000","201,900,000","146,100,000","132,400,000","182,100,000","198,100,000","167,600,000","410,200,000","444,500,000","466,100,000","449,100,000","421,000,000","423,400,000","492,700,000","471,900,000","497,500,000","473,100,000","481,200,000","684,500,000","670,300,000","635,200,000","645,500,000","586,200,000","577,700,000","823,200,000","789,600,000","751,700,000","693,600,000","637,800,000","1,040,200,000","970,100,000","952,900,000","974,300,000","987,400,000","926,200,000","842,500,000","876,100,000","885,800,000","870,200,000","793,700,000","1,003,700,000","814,500,000","836,000,000","833,400,000","854,800,000","1,132,200,000","1,139,000,000","1,153,600,000","1,128,000,000","1,071,500,000","999,200,000","989,900,000","985,800,000","1,034,100,000","1,018,100,000","963,300,000","933,300,000","947,400,000","900,700,000","868,800,000","851,600,000","867,400,000","749,900,000"
InvestedCapital,"1,177,900,000","1,151,100,000","1,149,600,000","1,176,700,000","1,183,000,000","1,166,400,000","1,124,100,000","1,059,200,000","1,091,400,000","975,700,000","1,017,800,000","1,040,200,000","1,092,500,000","1,081,000,000","1,158,300,000","1,239,100,000","1,246,400,000","1,269,500,000","1,224,000,000","1,177,700,000","1,159,200,000","1,140,000,000","1,132,800,000","1,076,200,000","1,748,500,000","1,771,800,000","1,797,000,000","1,771,900,000","1,732,500,000","1,691,700,000","1,827,000,000","1,853,800,000","1,818,200,000","1,739,700,000","1,647,200,000","1,847,700,000","1,804,900,000","1,790,100,000","1,855,200,000","1,791,100,000","1,749,100,000","1,973,200,000","2,055,800,000","2,018,500,000","1,972,600,000","1,965,700,000","2,384,500,000","2,340,600,000","2,335,300,000","2,371,900,000","2,359,800,000","2,263,300,000","2,205,000,000","2,241,300,000","2,784,000,000","2,797,800,000","2,730,000,000","2,951,600,000","2,837,000,000","2,968,500,000","3,017,600,000","2,980,900,000","-1,190,800,000","-1,209,900,000","-1,254,900,000","-1,278,400,000","-1,314,100,000","-1,364,600,000","-1,378,800,000","-1,376,800,000","-1,248,200,000","-1,275,200,000","-1,265,000,000","-1,283,500,000","-1,303,300,000","-1,291,000,000","-1,283,800,000","-1,287,800,000","349,400,000","835,700,000"
TangibleBookValue,"-46,400,000","-68,700,000","-71,400,000","-102,700,000","-137,800,000","-167,700,000","-93,800,000","-53,300,000","-90,000,000","-100,000,000","-92,100,000","-223,800,000","-192,000,000","-180,800,000","-115,100,000","-39,600,000","-34,100,000","-21,800,000","-84,100,000","-156,300,000","-185,600,000","-167,000,000","-178,200,000","-238,100,000","283,400,000","279,100,000","290,000,000","250,600,000","197,700,000","147,700,000","262,500,000","221,500,000","190,700,000","150,300,000","53,700,000","251,600,000","204,700,000","191,400,000","240,600,000","157,500,000","115,300,000","585,100,000","663,800,000","620,300,000","569,800,000","534,700,000","1,355,200,000","1,295,500,000","1,278,500,000","1,306,500,000","1,261,200,000","1,155,600,000","1,088,800,000","1,118,000,000","1,600,700,000","1,602,100,000","1,533,600,000","1,750,700,000","1,615,000,000","1,593,900,000","1,529,300,000","1,494,800,000","-1,431,800,000","-1,474,800,000","-1,496,800,000","-1,522,200,000","-1,569,000,000","-1,631,800,000","-1,641,000,000","-1,637,300,000","-1,571,200,000","-1,602,100,000","-1,647,200,000","-1,668,100,000","-1,676,600,000","-1,672,200,000","-1,654,000,000","-1,662,200,000","-52,300,000","-151,400,000"
TotalDebt,"680,600,000","671,600,000","666,300,000","718,900,000","749,800,000","755,700,000","722,100,000","690,600,000","755,500,000","646,100,000","685,700,000","827,400,000","841,000,000","819,800,000","827,400,000","835,000,000","842,600,000","850,200,000","857,800,000","880,400,000","888,000,000","873,600,000","873,700,000","873,800,000","978,200,000","1,003,000,000","1,013,800,000","1,024,600,000","1,035,300,000","1,042,600,000","1,050,100,000","1,115,500,000","1,108,000,000","1,066,500,000","1,067,600,000","1,068,800,000","1,070,100,000","1,071,000,000","1,082,500,000","1,095,600,000","1,092,100,000","843,000,000","843,500,000","846,300,000","848,500,000","874,900,000","446,000,000","458,500,000","466,900,000","472,600,000","483,000,000","488,400,000","494,300,000","497,000,000","507,900,000","516,000,000","513,200,000","514,400,000","515,000,000","712,000,000","822,200,000","816,200,000","13,400,000","37,700,000","42,100,000","41,500,000","51,600,000","61,800,000","52,900,000","48,500,000","67,100,000","69,900,000","64,400,000","61,500,000","55,000,000","60,100,000","54,000,000","58,900,000","78,600,000","75,300,000"
