name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987
EBIT,"18,691,000","7,705,000","3,702,000","3,377,000","3,907,000","3,448,000","-338,000","4,870,000","2,810,000","3,863,000","-488,000","2,595,000","1,652,000","1,186,000","5,814,000","2,092,000","2,669,000","14,000","-1,960,000","4,252,000","643,000","1,489,000","3,155,000","5,053,000","4,909,000","3,755,000","3,940,000","5,988,000","2,821,000","1,460,000","-1,620,000","926,000","-310,000","-578,000","709,000","3,634,000","1,891,000","907,000","1,672,000","4,413,000","1,961,000","3,511,000","1,035,000","4,536,000","5,847,000","3,508,000","2,665,000","3,565,000","2,622,000","2,586,000","1,829,000","949,000","1,436,000","1,044,000","766,000","1,797,000","5,823,000","3,654,000","4,598,000","6,211,000","5,098,000","4,714,000","4,305,000","5,381,000","3,751,000","3,212,000","2,878,000","4,977,000","3,983,000","4,196,000","4,101,000","3,816,000","3,267,000","2,420,000","2,279,467","1,599,221","1,383,619","1,373,105","1,317,802","-3,915,032","-2,122,803","-7,718,332","-1,162,358","-3,950,757","-328,137","508,682","1,558,324","-857,085","173,469","-6,495,942","1,400,000","5,900,000","5,900,000","-3,900,000","2,900,000","3,300,000","8,400,000","6,800,000","5,700,000","4,600,000","2,600,000","600,000","-1,700,000","2,400,000","2,800,000","7,900,000","7,100,000","7,300,000","7,000,000","6,700,000","6,500,000","6,300,000","6,300,000","5,800,000","5,800,000","5,400,000","5,200,000","4,800,000","4,900,000","4,500,000","3,600,000","3,600,000","3,200,000","3,000,000","2,800,000","2,900,000","2,300,000","2,000,000","1,500,000","1,600,000","1,300,000","-6,600,000","3,800,000","3,700,000","3,000,000","-3,600,000","2,300,000","1,800,000","1,600,000"
EBITDA,"46,162,000"
ReconciledCostOfRevenue,"152,109,000","42,729,000","36,376,000","36,480,000","36,523,000","36,844,000","32,127,000","35,651,000","32,989,000","34,806,000","31,853,000","34,365,000","32,838,000","35,435,000","32,530,000","34,699,000","33,387,000","28,137,000","23,260,000","23,771,000","23,254,000","23,713,000","23,722,000","25,850,000","26,153,000","25,420,000","25,902,000","29,764,000","29,189,000","29,073,000","26,801,000","27,965,000","25,736,000","24,102,000","24,414,000","25,406,000","24,104,000","23,236,000","22,512,000","22,428,000","22,328,000","23,233,000","22,232,000","24,320,000","25,519,000","24,065,000","23,668,000","23,236,000","23,520,000","22,328,000","21,255,000","20,601,000","23,033,000","19,908,000","18,359,000","27,458,000","20,003,000","19,893,000","20,679,000","21,251,000","20,524,000","20,344,000","19,798,000","23,032,000","15,222,000","14,894,000","14,010,000","15,027,000","12,003,000","11,328,000","11,159,000","11,390,000","11,045,000","10,804,000","10,202,785","10,765,861","10,316,051","10,317,250","10,180,837","11,064,682","11,227,836","12,019,152","11,700,323","19,596,635","14,473,872","15,839,973","16,282,069","13,869,983","12,429,762","9,646,999","14,200,000","14,700,000","19,100,000","21,000,000","21,600,000","20,600,000","20,400,000","20,300,000","19,500,000","19,700,000","19,200,000","19,300,000","20,600,000","23,100,000","23,900,000","21,100,000","18,700,000","22,000,000","18,200,000","17,900,000","17,300,000","18,600,000","17,200,000","14,100,000","10,600,000","10,300,000","9,900,000","7,600,000","8,000,000","6,700,000","5,100,000","4,800,000","4,500,000","4,800,000","4,300,000","4,000,000","3,100,000","2,800,000","2,600,000","2,400,000","1,900,000",,,,,,,,
ReconciledDepreciation,"27,471,000","8,784,000","7,862,000","5,677,000","5,148,000","5,002,000","5,050,000","5,140,000","5,306,000","5,236,000","3,617,000","3,384,000","3,186,000","3,153,000","3,673,000","3,264,000","3,313,000","3,288,000","2,405,000","1,468,000","1,639,000","1,389,000","1,001,000","1,052,000","1,156,000","1,214,000","1,192,000","1,403,000","1,474,000","1,460,000","1,522,000","1,665,000","1,762,000","1,870,000","1,849,000","2,000,000","1,968,000","1,990,000","1,919,000","1,795,000","1,977,000","2,014,000","2,029,000","2,069,000","2,262,000","2,436,000","2,410,000","2,388,000","2,542,000","2,594,000","2,609,000","2,627,000","2,565,000","2,421,000","2,444,000","2,391,000","2,135,000","2,295,000","2,497,000","2,518,000","2,517,000","2,538,000","2,592,000","2,873,000","2,596,000","2,577,000","2,520,000","2,493,000","2,188,000","2,051,000","2,138,000","2,101,000","2,131,000","2,158,187","2,206,813","2,338,590","2,662,294","2,789,085","2,512,879","3,268,808","3,228,212","2,816,419","2,254,713","2,735,725","2,363,265","2,123,632","2,675,447","2,330,724","2,749,433","3,879,559","3,800,000","7,500,000","4,900,000","3,100,000","3,300,000","2,800,000","1,500,000","1,700,000","1,700,000","1,400,000","1,500,000","1,800,000","2,000,000","2,700,000","800,000","1,500,000","1,300,000","800,000","800,000","1,000,000","800,000","800,000","300,000","900,000","600,000","400,000","400,000","700,000","400,000","400,000","400,000","500,000","400,000","500,000","400,000","200,000","200,000","200,000","100,000","0","100,000",,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"11,779,000","2,847,000","1,187,000","4,588,000","3,157,000","2,928,000","-307,000","4,433,000","1,766,000","2,004,000","208,000","2,286,000","1,648,000","1,342,000","4,682,000","3,608,000","2,621,000","-357,000","-4,569,000","4,343,000","1,335,000","1,331,000","2,357,000","3,844,000","4,277,000","2,226,000","3,131,000","2,985,000","2,496,000","1,446,000","-339,000","426,000","-101,000","738,000","688,000","2,047,000","1,528,000","1,000,000","1,230,000","2,462,000","2,307,000","2,122,000","724,000","2,849,000","3,615,000","2,239,000","2,316,000","2,244,000","3,812,000","1,686,000","1,199,000","959,000","1,393,000","715,000","1,016,000","3,599,000","1,985,000","3,097,000","3,670,000","5,576,000","6,798,000","3,597,000","3,802,000","3,015,000","3,348,000","2,567,000","2,183,000","3,421,000","2,484,000","8,799,000","2,961,000","2,885,000","2,394,000","1,738,000","1,647,107","1,805,005","1,212,816","2,504,367","1,069,655","-4,355,761","-587,785","-7,334,801","-506,499","-1,940,388","139,155","555,288","1,364,494","-7,073,430","2,513,179","-13,281,937","1,000,000","2,700,000","2,300,000","-2,500,000","1,400,000","-37,600,000","6,400,000","4,700,000","3,800,000","-3,900,000","100,000","-9,400,000","-2,600,000","-2,600,000","1,800,000","5,300,000","4,800,000","5,400,000","4,800,000","4,600,000","4,500,000","4,300,000","4,200,000","4,100,000","4,000,000","3,300,000","3,800,000","3,500,000","3,500,000","3,300,000","2,900,000","2,800,000","2,400,000","2,300,000","2,100,000","2,000,000","1,700,000","1,500,000","1,300,000","1,300,000","900,000",,,,,,,,
TotalUnusualItemsExcludingGoodwill,"-210,000","0","-109,000","0","-101,000","-161,000","-733,000","12,000","-91,000","-38,000","0","0","20,000","0","67,000","-111,000","-190,000",,,"0","-2,515,000","0","0","0","6,000","-102,000","-651,000","0","9,000","-518,000","0","0","0","0","-81,000","-350,000","0","37,000","0","-213,000","-1,155,000","-52,000","-89,000","-298,000","-378,000","-203,000","19,000","218,000","-16,000","653,000","3,000","-301,000","-1,394,000","41,000","-236,000","-505,000","-1,900,000",,,,,,,,,,,"-1,260,000","6,000","312,000","190,000","-641,000","105,000","-6,000","73,543","246,271","588,427","40,308","147,481","-3,342,550","1,551,447","-6,612,702","345,424","-3,075,179","588,219","539,437","1,170,665","-7,471,690","772,443","-17,929,782","500,000","700,000","800,000","-1,500,000",,"-39,900,000","2,100,000","500,000","300,000","-7,100,000","-1,400,000","-12,000,000","-1,400,000","-3,800,000","-100,000","200,000","400,000","600,000","600,000","500,000","300,000","400,000","200,000","300,000","300,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","200,000","200,000","200,000","300,000","300,000","300,000","300,000","200,000",,,,,,,,
TotalUnusualItems,"-210,000","0","-109,000","0","-101,000","-161,000","-733,000","12,000","-91,000","-38,000","0","0","20,000","0","67,000","-111,000","-190,000",,,"0","-2,515,000","0","0","0","6,000","-102,000","-651,000","0","9,000","-518,000","0","0","0","0","-81,000","-350,000","0","37,000","0","-213,000","-1,155,000","-52,000","-89,000","-298,000","-378,000","-203,000","19,000","218,000","-16,000","653,000","3,000","-301,000","-1,394,000","41,000","-236,000","-505,000","-1,900,000",,,,,,,,,,,"-1,260,000","6,000","312,000","190,000","-641,000","105,000","-6,000","73,543","246,271","588,427","40,308","147,481","-3,342,550","1,551,447","-6,612,702","345,424","-3,075,179","588,219","539,437","1,170,665","-7,471,690","772,443","-17,929,782","500,000","700,000","800,000","-1,500,000",,"-39,900,000","2,100,000","500,000","300,000","-7,100,000","-1,400,000","-12,000,000","-1,400,000","-3,800,000","-100,000","200,000","400,000","600,000","600,000","500,000","300,000","400,000","200,000","300,000","300,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","200,000","200,000","200,000","300,000","300,000","300,000","300,000","200,000",,,,,,,,
NormalizedEBITDA,"46,372,000","16,489,000","11,673,000","9,054,000","9,156,000","8,611,000","5,445,000","9,998,000","8,207,000","9,137,000","3,129,000","5,979,000","4,818,000","4,339,000","9,420,000","5,467,000","6,172,000","3,302,000","445,000","5,720,000","4,797,000","2,878,000","4,156,000","6,105,000","6,059,000","5,071,000","5,783,000","7,391,000","4,286,000","3,438,000","-98,000","2,591,000","1,452,000","1,292,000","2,639,000","5,984,000","3,859,000","2,860,000","3,591,000","6,421,000","5,093,000","5,577,000","3,153,000","6,903,000","8,487,000","6,147,000","5,056,000","5,735,000","5,180,000","4,527,000","4,435,000","3,877,000","5,395,000","3,424,000","3,446,000","4,693,000","9,858,000","5,949,000","7,095,000","8,729,000","7,615,000","7,252,000","6,897,000","8,254,000","6,347,000","5,789,000","5,398,000","8,730,000","6,165,000","5,935,000","6,049,000","6,558,000","5,293,000","4,584,187","4,412,737","3,691,540","3,457,486","4,121,882","3,683,200","2,696,326","-446,038","1,710,789","746,931","1,860,147","1,446,909","2,092,877","3,063,106","8,945,329","2,150,459","15,313,399","4,700,000","12,700,000","10,000,000","700,000","6,200,000","46,000,000","7,800,000","8,000,000","7,100,000","13,100,000","5,500,000","14,400,000","1,700,000","8,900,000","3,700,000","9,200,000","8,000,000","7,500,000","7,300,000","7,200,000","7,000,000","6,700,000","6,700,000","6,400,000","6,100,000","5,400,000","5,300,000","5,100,000","4,900,000","4,500,000","3,600,000","3,700,000","3,200,000","3,300,000","3,000,000","2,900,000","2,200,000","1,900,000","1,300,000","1,300,000","1,200,000","-6,600,000","3,800,000","3,700,000","3,000,000","-3,600,000","2,300,000","1,800,000","1,600,000"
TaxRateForCalcs,"0.4","0.121","0.27","0.27","0.107","0.086","0.27","0.27","0.075","0.059","0.27","0.116","0.002","0.27","0.182","0.27","0.016","0.27","0.4","0.4","0.4","0.1","0.245","0.229","0.111","0.342","0.108","0.294","0.242","0.377","0.35","0.35","0.35","0.35","0.099","0.35","0.192","0.35","0.334","0.35","0.35","0.393","0.3","0.371","0.379","0.357","0.137","0.366","0.35","0.34","0.346","0.35","0.35","0.281","0.009","0.35","0.35","0.336","0.349","0.228","0.35","0.343","0.251","0.239","0.226","0.318","0.32","0.341","0.377","0.4","0.31","0.281","0.29","0.28","0.3","0.074","0.303","0.4","0.27","0.307","0.4","0.315","0.38","0.4","0.4","0.4","0.4","0.151","0.4","0.156","0.4","0.4","0.4","0.4","0.4","0.4","0.385","0.347","0.356","0.4","0.4","0.161","0.188","0.4","0.333","0.346","0.351","0.299","0.351","0.352","0.357","0.358","0.354","0.339","0.333","0.4","0.321","0.327","0.327","0.298","0.293","0.317","0.333","0.303","0.323","0.355","0.32","0.375","0.278","0.278","0.357",,,,,,,,
TaxEffectOfUnusualItems,"-84,000","0","-29,430","0","-10,825.509","-13,777.014","-197,910","3,240","-6,860.733","-2,231.094","0","0","48.426","0","12,177.56","-29,970","-3,066.817","0","0","0","-1,006,000","0","0","0","663.755","-34,844.72","-70,623.861","0","2,174.111","-195,143.103","0","0","0","0","-8,019","-122,500","0","12,950","0","-74,550","-404,250","-20,437.071","-26,742.995","-110,540.958","-143,251.675","-72,429.187","2,605.067","79,692.96","-5,600","221,927.956","1,036.572","-105,350","-487,900","11,508.048","-2,072.195","-176,750","-665,000","0","0","0","0","0","0","0","0","0","0","-430,107.817","2,263.725","124,800","58,890.701","-180,061.565","30,453.737","-1,680.199","22,062.9","18,329.478","178,342.484","16,123.2","39,820.03","-1,027,494.193","620,578.8","-2,085,812.67","131,261.154","-1,230,071.6","235,287.6","215,774.8","468,266","-1,126,161.852","308,977.2","-2,797,153.518","200,000","280,000","320,000","-600,000","0","-15,960,000","807,692.308","173,611.111","106,779.661","-2,840,000","-560,000","-1,928,571.429","-262,500","-1,520,000","-33,333.333","69,135.802","140,540.541","179,220.779","210,810.811","176,056.338","107,142.857","143,283.582","70,769.231","101,612.903","100,000","160,000","128,571.429","130,769.231","130,769.231","119,148.936","117,073.171","126,829.268","133,333.333","60,606.061","64,516.129","70,967.742","96,000","112,500","83,333.333","83,333.333","71,428.571",,,,,,,,
