name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989,07/31/1989,04/30/1989,01/31/1989,10/31/1988
NormalizedIncome,"491,828,602.346","156,355,502","-42,318,600","211,089,911","168,493,204","111,583,410","-45,725,019.552","-70,978,080","155,977,870","-285,207,688","60,139,712.941","261,519,515","303,468,292","251,333,600","141,316,185.4","342,253,283","345,752,700","263,793,120","500,887,200","259,680,310","63,992,462","-47,119,804","53,418,419.008","74,411,614","187,039,872","26,963,980","-44,242,000","191,573,204","361,142,285","226,376,568","-223,128,300","175,364,620","176,429,000","157,066,404","62,902,000","82,290,000","271,042,324","333,669,000","391,604,000","600,373,000","493,291,189.933","241,696,000","223,380,000","528,869,741.247","193,724,656.361","87,097,612.847","14,719,000","51,177,000","66,162,000","-28,094,000","-56,687,300","23,747,156.906","15,720,048.802","21,945,000","50,558,000","49,899,000","11,452,000","8,649,000","49,833,000","58,126,000","158,627,000","67,542,000","48,808,000","79,201,000","87,729,000","31,160,000","39,881,000","61,050,000","52,028,000","13,066,000","7,385,000","11,525,000","51,007,000","13,962,000","-7,600","17,727,006.701","7,086,453.822","-1,596,000","5,247,000","6,093,000","6,199,000","-485,000","19,291,282.893","19,607,000","20,889,000","11,993,570.624","19,767,518.613","7,364,830.523","7,976,524.73","-4,839,506.173","2,837,735.849","9,998,830.409","5,200,000","360,000","2,358,139.535","8,444,444.444","3,240,000","-1,420,000","4,780,000","3,172,881.356","7,360,000","-2,040,000","2,480,000","7,588,059.701","3,017,241.379","852,173.913","5,920,000","4,312,500","-580,000","820,000","7,180,000","-700,000","8,640,000","4,240,000","6,620,000","8,140,000","4,700,000","2,100,000","2,539,534.884","11,877,966.102","2,300,000","-9,560,897.436","220,000","2,000,000","3,600,000","1,646,341.463","2,734,883.721","11,922,448.98","1,832,142.857","3,850,746.269","5,076,190.476","7,291,428.571","5,361,702.128",,
InterestIncome,"3,985,000","997,000","941,000","1,018,000","1,029,000","1,031,000","1,043,000","1,011,000","1,506,000","4,073,000","5,012,000","6,164,000","4,588,000","6,375,000","6,232,000","5,136,000","2,934,000","2,590,000","1,667,000","1,074,000","176,000","819,000","1,111,000","778,000","527,000","75,000","988,000","673,000","768,000","962,000","837,000","1,004,000","1,184,000","1,405,000","1,765,000","1,482,000","778,000","1,531,000","1,426,000","2,219,000","681,000","460,000","338,000","204,000","657,000","85,000","410,000","64,000","635,000","59,000","2,484,000","231,000","134,000","2,196,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"121,648,000","34,859,000","30,955,000","26,892,000","28,942,000","38,386,000","40,604,000","30,589,000","32,695,000","22,639,000","36,383,000","36,027,000","34,264,000","36,647,000","33,917,000","32,399,000","32,324,000","32,723,000","32,063,000","28,731,000","29,645,000","27,158,000","26,304,000","19,550,000","14,251,000","12,087,000","11,657,000","11,102,000","10,559,000","10,154,000","10,125,000","11,038,000","10,136,000","12,347,000","12,982,000","13,954,000","19,794,000","21,320,000","22,826,000","21,103,000","26,942,000","33,315,000","21,852,000","25,074,000","15,193,000","16,204,000","18,083,000","17,368,000","21,023,000","17,722,000","14,497,000","12,405,000","7,205,000","6,239,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-117,663,000","-33,862,000","-30,014,000","-25,874,000","-27,913,000","-37,355,000","-39,561,000","-29,578,000","-31,189,000","-18,566,000","-31,371,000","-29,863,000","-29,676,000","-30,272,000","-27,685,000","-27,263,000","-29,390,000","-30,133,000","-30,396,000","-27,657,000","-29,469,000","-26,339,000","-25,193,000","-18,772,000","-13,724,000","-12,012,000","-10,669,000","-10,429,000","-9,791,000","-9,192,000","-9,288,000","-10,034,000","-8,952,000","-10,942,000","-11,217,000","-12,472,000","-19,016,000","-19,789,000","-21,400,000","-18,884,000","-26,261,000","-32,855,000","-21,514,000","-24,870,000","-14,536,000","-16,119,000","-17,673,000","-17,304,000","-20,388,000","-17,663,000","-12,013,000","-12,174,000","-7,071,000","-4,043,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"960,887,000","241,489,000","-12,195,000","384,399,000","347,194,000","192,929,000","-97,590,000","58,507,000","-148,623,000","-432,813,000","136,742,000","437,028,000","340,417,000","400,638,000","225,735,000","510,789,000","512,684,000","406,622,000","403,325,000","474,834,000","135,714,000","-27,413,000","109,720,000","129,417,000","-416,264,000","77,785,000","-53,014,000","331,775,000","590,736,000","382,543,000","-351,210,000","301,812,000","296,621,000","263,923,000","87,687,000","151,391,000","437,586,000","550,785,000","675,035,000","981,375,000","815,030,000","420,741,000","373,962,000","860,843,000","328,987,000","156,226,000","47,168,000","108,252,000","133,343,000","-22,204,000","-53,904,000","57,432,000","38,351,000","42,270,000","96,544,000","82,976,000","20,226,000","9,593,000","65,576,000","67,632,000","236,550,000","96,574,000","68,601,000","117,090,000","134,225,000","41,975,000","59,477,000","93,370,000","87,170,000","25,909,000","18,284,000","20,948,000","81,216,000","25,066,000","-134,000","27,363,000","12,096,000","-1,017,000","6,943,000","8,066,000","8,642,000","-2,719,000","29,057,000","105,177,000","9,789,000","20,376,000","33,587,000","13,143,000","14,362,000","-6,800,000","6,000,000","18,500,000","10,700,000","2,700,000","5,800,000","15,200,000","7,600,000","-200,000","10,000,000","7,200,000","14,500,000","-1,000,000","6,500,000","14,900,000","7,700,000","4,000,000","11,700,000","8,900,000","800,000","3,500,000","14,200,000","1,300,000","16,700,000","9,300,000","13,400,000","16,800,000","10,300,000","5,400,000","6,500,000","16,500,000","6,300,000","-12,500,000","2,800,000","5,300,000","6,600,000","3,300,000","4,900,000","19,700,000","4,000,000","7,400,000","9,800,000","13,800,000","9,500,000","78,600,000","97,300,000"
EBITDA,"1,484,948,000"
ReconciledCostOfRevenue,"19,514,183,000","6,638,062,000","5,101,097,000","3,944,078,000","3,830,946,000","2,884,347,000","2,486,512,000","2,439,669,000","1,437,270,000","3,394,765,000","3,775,816,000","3,564,845,000","3,879,593,000","3,088,280,000","3,688,458,000","3,878,956,000","3,599,369,000","3,347,628,000","3,197,041,000","2,880,286,000","2,942,704,000","2,749,020,000","2,546,710,000","2,433,279,000","2,200,105,000","1,656,922,000","2,680,637,000","2,967,074,000","2,839,798,000","2,324,839,000","4,287,002,000","4,706,838,000","4,776,236,000","4,219,168,000","4,411,959,000","4,892,117,000","4,527,300,000","3,864,297,000","3,617,882,000","4,132,595,000","3,904,490,000","4,428,544,000","4,504,549,000","4,217,810,000","2,586,440,000","2,119,360,000","2,113,805,000","1,937,307,000","1,969,043,000","1,851,408,000","1,307,335,000","1,392,501,000","958,434,000","578,856,000","803,521,000","1,606,035,000","1,694,835,000","1,444,250,000","1,351,018,000","1,111,710,000","948,458,000","801,995,000","839,514,000","1,033,557,000","957,201,000","727,529,000","702,858,000","772,956,000","655,321,000","600,899,000","527,957,000","507,752,000","425,959,000","374,895,000","329,303,000","365,269,000","284,048,000","258,879,000","256,316,000","135,715,000","189,349,000","157,531,000","217,029,000","121,501,000","221,844,000","251,167,000","278,851,000","176,294,000","229,877,000","212,900,000","160,100,000","85,400,000","117,200,000","103,600,000","124,900,000","124,700,000","116,200,000","127,400,000","150,500,000","152,600,000","156,900,000","176,200,000","170,900,000","165,100,000","151,400,000","139,000,000","145,000,000","141,800,000","137,700,000","135,400,000","139,200,000","147,600,000","120,400,000","104,800,000","112,800,000","146,400,000","144,500,000","137,900,000","139,400,000","136,600,000","111,600,000","117,100,000","108,800,000","105,100,000","100,400,000","115,000,000","128,000,000","91,100,000","98,800,000","96,900,000","93,400,000","97,400,000","75,000,000",,
ReconciledDepreciation,"524,061,000","144,601,000","134,198,000","121,220,000","124,042,000","124,079,000","124,879,000","125,280,000","130,178,000","140,575,000","134,580,000","127,016,000","126,908,000","121,421,000","113,719,000","108,885,000","110,379,000","104,341,000","105,731,000","102,884,000","105,282,000","96,040,000","93,594,000","91,130,000","90,423,000","87,880,000","90,572,000","87,764,000","87,803,000","80,012,000","100,498,000","80,945,000","101,390,000","80,548,000","79,065,000","82,127,000","70,492,000","71,762,000","64,706,000","65,112,000","56,948,000","56,102,000","53,327,000","43,240,000","31,832,000","31,308,000","31,810,000","29,138,000","28,824,000","27,757,000","29,545,000","24,267,000","25,500,000","20,321,000","17,811,000","16,740,000","15,929,000","13,309,000","10,833,000","10,531,000","10,641,000","11,451,000","11,533,000","9,480,000","10,683,000","8,574,000","9,481,000","9,390,000","13,127,000","11,819,000","10,641,000","9,985,000","9,931,000","9,924,000","10,246,000","9,104,000","8,979,000","7,161,000","7,196,000","7,670,000","6,884,000","6,714,000","6,431,000","7,736,000","6,632,000","6,407,000","6,552,000","7,515,000","6,581,000","7,000,000","6,400,000","6,700,000","7,100,000","6,600,000","6,000,000","6,500,000","6,700,000","6,000,000","5,200,000","5,700,000","4,600,000","4,800,000","5,100,000","5,900,000","4,900,000","4,500,000","4,000,000","4,100,000","4,300,000","3,900,000","3,500,000","2,800,000","2,700,000","2,700,000","2,700,000","2,400,000","3,200,000","3,000,000","2,700,000","2,700,000","2,600,000","2,500,000","2,300,000","1,700,000","1,800,000","1,700,000","1,800,000","1,600,000","1,700,000","1,600,000","1,600,000","1,600,000","1,600,000",,
NetIncomeFromContinuingOperationNetMinorityInterest,"570,081,000","159,974,000","-39,530,000","280,787,000","168,850,000","148,217,000","-117,747,000","-2,401,000","-176,677,000","-304,623,000","60,605,000","261,813,000","196,915,000","253,055,000","141,896,000","342,466,000","345,507,000","268,091,000","521,082,000","272,014,000","57,767,000","-45,468,000","53,165,000","74,497,000","-409,368,000","21,253,000","-43,921,000","196,322,000","360,824,000","226,876,000","-222,204,000","175,006,000","176,429,000","152,061,000","62,902,000","82,290,000","256,981,000","333,669,000","391,604,000","600,373,000","493,499,000","241,696,000","223,380,000","523,088,000","192,235,000","84,694,000","14,719,000","51,177,000","66,162,000","-28,094,000","-57,427,000","23,484,000","14,605,000","21,945,000","50,558,000","49,899,000","11,452,000","8,649,000","49,833,000","58,126,000","158,627,000","67,542,000","48,808,000","79,201,000","87,729,000","31,160,000","39,881,000","61,050,000","52,028,000","13,066,000","7,385,000","11,525,000","51,007,000","13,962,000","-1,081,000","17,550,000","26,701,000","-1,596,000","5,247,000","6,093,000","6,199,000","-485,000","20,222,000","19,607,000","20,889,000","12,542,000","20,412,000","4,951,000","8,171,000","-4,900,000","3,200,000","10,300,000","8,800,000","-1,800,000","2,600,000","8,000,000","3,000,000","-1,000,000","5,200,000","3,600,000","7,900,000","-1,500,000","3,200,000","8,200,000","3,500,000","1,400,000","6,100,000","4,500,000","-400,000","1,000,000","7,300,000","-600,000","8,700,000","4,300,000","8,300,000","10,600,000","4,700,000","2,100,000","2,600,000","9,600,000","2,300,000","-9,500,000","400,000","2,600,000","3,600,000","2,700,000","2,800,000","12,700,000","1,900,000","4,300,000","5,200,000","8,800,000","6,000,000",,
TotalUnusualItemsExcludingGoodwill,"98,651,000","4,034,000","3,820,000","82,287,000","583,000","50,183,000","-105,266,000","82,030,000","-400,789,000","-30,148,000","576,000","395,000","-150,499,000","2,265,000","681,000","281,000","-325,000","5,560,000","33,658,000","19,122,000","-8,919,000","2,387,000","-300,000","107,000","-653,956,000","-8,653,000","535,000","7,228,000","-495,000","766,000","1,422,000","-556,000","0","-7,677,000","0","0","-22,109,000",,"0",,"326,000","717,000","0","-9,100,000","-2,316,000","-3,698,000",,,,,"-1,138,000","-378,000","-1,610,000",,,,,,,,,,,,,,,,,,,,,,"-1,789,000","-289,000","31,673,000",,,"0",,,"1,522,000",,,"908,000","1,067,000","-3,875,000","320,000","-100,000","600,000","500,000","6,000,000","-3,600,000","400,000","-700,000","-400,000","700,000","700,000","700,000","900,000","900,000","1,200,000","1,000,000","800,000","900,000","300,000","300,000","300,000","300,000","200,000","100,000","100,000","100,000","2,800,000","4,100,000",,,"100,000","-2,800,000",,"100,000","300,000","1,000,000",,"1,600,000","100,000","1,200,000","100,000","700,000","200,000","2,400,000","1,000,000",,
TotalUnusualItems,"98,651,000","4,034,000","3,820,000","82,287,000","583,000","50,183,000","-105,266,000","82,030,000","-400,789,000","-30,148,000","576,000","395,000","-150,499,000","2,265,000","681,000","281,000","-325,000","5,560,000","33,658,000","19,122,000","-8,919,000","2,387,000","-300,000","107,000","-653,956,000","-8,653,000","535,000","7,228,000","-495,000","766,000","1,422,000","-556,000","0","-7,677,000","0","0","-22,109,000",,"0",,"326,000","717,000","0","-9,100,000","-2,316,000","-3,698,000",,,,,"-1,138,000","-378,000","-1,610,000",,,,,,,,,,,,,,,,,,,,,,"-1,789,000","-289,000","31,673,000",,,"0",,,"1,522,000",,,"908,000","1,067,000","-3,875,000","320,000","-100,000","600,000","500,000","6,000,000","-3,600,000","400,000","-700,000","-400,000","700,000","700,000","700,000","900,000","900,000","1,200,000","1,000,000","800,000","900,000","300,000","300,000","300,000","300,000","200,000","100,000","100,000","100,000","2,800,000","4,100,000",,,"100,000","-2,800,000",,"100,000","300,000","1,000,000",,"1,600,000","100,000","1,200,000","100,000","700,000","200,000","2,400,000","1,000,000",,
NormalizedEBITDA,"1,386,297,000","382,056,000","118,183,000","423,332,000","470,653,000","266,825,000","132,555,000","101,757,000","382,344,000","-262,090,000","270,746,000","563,649,000","617,824,000","519,794,000","338,773,000","619,393,000","623,388,000","505,403,000","475,398,000","558,596,000","249,915,000","66,240,000","203,614,000","220,440,000","328,115,000","174,318,000","37,023,000","412,311,000","679,034,000","461,789,000","-252,134,000","383,313,000","398,011,000","352,148,000","166,752,000","233,518,000","530,187,000","622,547,000","739,741,000","1,046,487,000","871,652,000","476,843,000","427,289,000","913,183,000","363,135,000","191,232,000","78,978,000","137,390,000","162,167,000","5,553,000","-23,221,000","82,077,000","65,461,000","62,591,000","114,355,000","99,716,000","36,155,000","22,902,000","76,409,000","78,163,000","247,191,000","108,025,000","80,135,000","126,570,000","144,908,000","50,549,000","68,958,000","102,760,000","100,297,000","37,728,000","28,925,000","30,933,000","91,147,000","34,990,000","11,901,000","36,756,000","-10,598,000","6,144,000","14,139,000","15,736,000","15,526,000","3,995,000","33,966,000","112,913,000","16,421,000","25,875,000","39,072,000","24,533,000","20,650,000","300,000","11,800,000","24,700,000","11,800,000","12,900,000","11,400,000","22,400,000","14,700,000","5,200,000","14,500,000","12,200,000","18,200,000","2,900,000","10,400,000","19,800,000","11,800,000","7,600,000","15,400,000","12,700,000","4,800,000","7,100,000","17,500,000","4,000,000","19,300,000","11,900,000","13,300,000","15,100,000","13,500,000","8,400,000","9,100,000","22,000,000","8,900,000","-10,100,000","4,800,000","6,000,000","8,400,000","3,500,000","6,600,000","20,100,000","5,600,000","8,300,000","11,200,000","13,000,000","10,100,000","78,600,000","97,300,000"
TaxRateForCalcs,"0.207","0.103","0.27","0.153","0.388","0.27","0.316","0.164","0.17","0.356","0.192","0.257","0.292","0.24","0.149","0.243","0.244","0.227","0.4","0.355","0.302","0.308","0.155","0.202","0.088","0.34","0.4","0.343","0.357","0.348","0.35","0.355","0.354","0.348","0.066","0.353","0.364","0.351","0.387","0.364","0.363","0.362","0.33","0.365","0.357","0.35","0.166","0.347","0.353","0.35","0.35","0.304","0.307","0.337","0.361","0.34","0.338","0.352","0.337","0.248","0.352","0.339","0.356","0.357","0.364","0.332","0.384","0.373","0.377","0.385","0.4","0.38","0.386","0.389","0.4","0.388","0.381","0.383","0.383","0.308","0.368","0.388","0.388","0.4","0.396","0.396","0.396","0.377","0.392","0.395","0.396","0.398","0.4","0.4","0.395","0.365","0.4","0.4","0.4","0.39","0.4","0.4","0.4","0.388","0.397","0.391","0.4","0.375","0.4","0.4","0.4","0","0.4","0.4","0.4","0.4","0.39","0.276","0.395","0.186","0.395","0.391","0.4","0.4","0.368","0.341","0.349","0.352","0.321","0.358","0.381","0.371","0.362",,
TaxEffectOfUnusualItems,"20,398,602.346","415,502","1,031,400","12,589,911","226,204","13,549,410","-33,244,019.552","13,452,920","-68,134,130","-10,732,688","110,712.941","101,515","-43,945,708","543,600","101,185.4","68,283","-79,300","1,262,120","13,463,200","6,788,310","-2,693,538","735,196","-46,580.992","21,614","-57,548,128","-2,942,020","214,000","2,479,204","-176,715","266,568","497,700","-197,380","0","-2,671,596","0","0","-8,047,676","0","0","0","118,189.933","0","0","-3,318,258.753","-826,343.639","-1,294,387.153","0","0","0","0","-398,300","-114,843.094","-494,951.198","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-715,600","-111,993.299","12,058,453.822","0","0","0","0","0","591,282.893","0","0","359,570.624","422,518.613","-1,461,169.477","125,524.73","-39,506.173","237,735.849","198,830.409","2,400,000","-1,440,000","158,139.535","-255,555.556","-160,000","280,000","280,000","272,881.356","360,000","360,000","480,000","388,059.701","317,241.379","352,173.913","120,000","112,500","120,000","120,000","80,000","0","40,000","40,000","1,120,000","1,640,000","0","0","39,534.884","-522,033.898","0","39,102.564","120,000","400,000","0","546,341.463","34,883.721","422,448.98","32,142.857","250,746.269","76,190.476","891,428.571","361,702.128",,
